#{"t_start": 1624019661.6000924, "env_id": "CartPole-v1"}
r,l,t
1.0,1,12.687277
1.0,1,12.689233
1.0,1,12.691217
1.0,1,12.693193
1.0,1,12.695166
1.0,1,12.697152
1.0,1,12.699146
1.0,1,12.701114
1.0,1,12.703117
1.0,1,12.704887
1.0,1,12.70674
1.0,1,12.708583
1.0,1,12.710397
1.0,1,12.712264
1.0,1,12.714088
1.0,1,12.715886
1.0,1,12.717718
1.0,1,12.719533
1.0,1,12.721604
1.0,1,12.723463
1.0,1,12.725312
1.0,1,12.727159
1.0,1,12.72905
1.0,1,12.730912
1.0,1,12.732726
1.0,1,12.734488
1.0,1,12.736302
1.0,1,12.738108
1.0,1,12.73988
1.0,1,12.741593
1.0,1,12.743345
1.0,1,12.745152
1.0,1,12.746955
1.0,1,12.748741
1.0,1,12.750487
1.0,1,12.752239
1.0,1,12.754022
1.0,1,12.755793
1.0,1,12.757567
1.0,1,12.759364
1.0,1,12.761812
1.0,1,12.763599
1.0,1,12.765364
1.0,1,12.767135
1.0,1,12.768904
1.0,1,12.770669
1.0,1,12.772557
1.0,1,12.774372
1.0,1,12.776209
1.0,1,12.777989
1.0,1,12.779808
1.0,1,12.781563
1.0,1,12.783354
1.0,1,12.785299
1.0,1,12.787197
1.0,1,12.789013
1.0,1,12.790796
1.0,1,12.792793
1.0,1,12.794685
1.0,1,12.796595
1.0,1,12.798447
1.0,1,12.800328
1.0,1,12.802614
1.0,1,12.804599
1.0,1,12.806457
1.0,1,12.80833
1.0,1,12.810712
1.0,1,12.812607
1.0,1,12.814389
1.0,1,12.816423
1.0,1,12.818602
1.0,1,12.820499
1.0,1,12.822314
1.0,1,12.824154
1.0,1,12.826088
1.0,1,12.827922
1.0,1,12.829786
1.0,1,12.831919
1.0,1,12.8341
1.0,1,12.836048
1.0,1,12.837969
1.0,1,12.839864
1.0,1,12.841788
1.0,1,12.843628
1.0,1,12.845439
1.0,1,12.847286
1.0,1,12.849299
1.0,1,12.85111
1.0,1,12.852901
1.0,1,12.854677
1.0,1,12.856575
1.0,1,12.858429
1.0,1,12.860316
1.0,1,12.862133
1.0,1,12.863957
1.0,1,12.865762
1.0,1,12.867559
1.0,1,12.869342
1.0,1,12.871118
1.0,1,12.872882
1.0,1,12.874731
1.0,1,12.876554
1.0,1,12.87838
1.0,1,12.880275
1.0,1,12.882381
1.0,1,12.884385
1.0,1,12.886372
1.0,1,12.888287
1.0,1,12.890068
1.0,1,12.892205
1.0,1,12.894445
1.0,1,12.89649
1.0,1,12.898525
1.0,1,12.900481
1.0,1,12.90223
1.0,1,12.904036
1.0,1,12.90592
1.0,1,12.907784
1.0,1,12.909632
1.0,1,12.911455
1.0,1,12.913347
1.0,1,12.915186
1.0,1,12.917043
1.0,1,12.918844
1.0,1,12.920664
1.0,1,12.922494
1.0,1,12.924337
1.0,1,12.926153
1.0,1,12.928075
1.0,1,12.929957
1.0,1,12.931848
1.0,1,12.933692
1.0,1,12.935509
1.0,1,12.93758
1.0,1,12.94012
1.0,1,12.942893
1.0,1,12.944901
1.0,1,12.947083
1.0,1,12.949437
1.0,1,12.951433
1.0,1,12.953568
1.0,1,12.955623
1.0,1,12.957678
1.0,1,12.959535
1.0,1,12.961542
1.0,1,12.963515
1.0,1,12.965399
1.0,1,12.967277
1.0,1,12.969204
1.0,1,12.971237
1.0,1,12.973089
1.0,1,12.974894
1.0,1,12.976653
1.0,1,12.978395
1.0,1,12.980217
1.0,1,12.982059
1.0,1,12.984069
1.0,1,12.986057
1.0,1,12.988042
1.0,1,12.989898
1.0,1,12.991744
1.0,1,12.993622
1.0,1,12.995452
1.0,1,12.997295
1.0,1,12.999017
1.0,1,13.000745
1.0,1,13.002464
1.0,1,13.004223
1.0,1,13.005967
1.0,1,13.007755
1.0,1,13.009529
1.0,1,13.011401
1.0,1,13.013144
1.0,1,13.014952
1.0,1,13.016732
1.0,1,13.018442
1.0,1,13.020193
1.0,1,13.021973
1.0,1,13.023815
1.0,1,13.025681
1.0,1,13.027561
1.0,1,13.029394
1.0,1,13.031245
1.0,1,13.033006
1.0,1,13.034775
1.0,1,13.036557
1.0,1,13.038318
1.0,1,13.040061
1.0,1,13.041828
1.0,1,13.043675
1.0,1,13.04547
1.0,1,13.047255
1.0,1,13.049015
1.0,1,13.050778
1.0,1,13.052598
1.0,1,13.054389
1.0,1,13.056176
1.0,1,13.057916
1.0,1,13.059749
1.0,1,13.061518
1.0,1,13.063292
1.0,1,13.065079
1.0,1,13.066852
1.0,1,13.06866
1.0,1,13.070474
1.0,1,13.072346
1.0,1,13.074208
1.0,1,13.076039
1.0,1,13.077822
1.0,1,13.079569
1.0,1,13.08135
1.0,1,13.083175
1.0,1,13.084976
1.0,1,13.086772
1.0,1,13.088527
1.0,1,13.090294
1.0,1,13.092005
1.0,1,13.093763
1.0,1,13.095533
1.0,1,13.097312
1.0,1,13.099073
1.0,1,13.100918
1.0,1,13.10271
1.0,1,13.104467
1.0,1,13.1062
1.0,1,13.108011
1.0,1,13.109789
1.0,1,13.111622
1.0,1,13.11348
1.0,1,13.115302
1.0,1,13.117107
1.0,1,13.118964
1.0,1,13.120762
1.0,1,13.122553
1.0,1,13.12436
1.0,1,13.126172
1.0,1,13.127979
1.0,1,13.129788
1.0,1,13.131563
1.0,1,13.133328
1.0,1,13.135098
1.0,1,13.136871
1.0,1,13.138702
1.0,1,13.140533
1.0,1,13.142374
1.0,1,13.144272
1.0,1,13.146083
1.0,1,13.147845
1.0,1,13.149631
1.0,1,13.151369
1.0,1,13.153102
1.0,1,13.154867
1.0,1,13.156629
1.0,1,13.158313
1.0,1,13.16009
1.0,1,13.161852
1.0,1,13.163698
1.0,1,13.16548
1.0,1,13.167249
1.0,1,13.169013
1.0,1,13.170763
1.0,1,13.172588
1.0,1,13.174357
1.0,1,13.176116
1.0,1,13.177879
1.0,1,13.179659
1.0,1,13.181432
1.0,1,13.183264
1.0,1,13.185088
1.0,1,13.186914
1.0,1,13.188763
1.0,1,13.190564
1.0,1,13.192403
1.0,1,13.194213
1.0,1,13.196045
1.0,1,13.197894
1.0,1,13.199737
1.0,1,13.201535
1.0,1,13.203351
1.0,1,13.205168
1.0,1,13.207035
1.0,1,13.208885
1.0,1,13.210639
1.0,1,13.212478
1.0,1,13.214256
1.0,1,13.216027
1.0,1,13.217874
1.0,1,13.219676
1.0,1,13.221465
1.0,1,13.223223
1.0,1,13.224988
1.0,1,13.226725
1.0,1,13.228828
1.0,1,13.230819
1.0,1,13.232681
1.0,1,13.234324
1.0,1,13.236759
1.0,1,13.238596
1.0,1,13.240413
1.0,1,13.242212
1.0,1,13.244047
1.0,1,13.245866
1.0,1,13.247676
1.0,1,13.249473
1.0,1,13.251278
1.0,1,13.253088
1.0,1,13.254937
1.0,1,13.256743
1.0,1,13.258565
1.0,1,13.260405
1.0,1,13.262216
1.0,1,13.264119
1.0,1,13.266006
1.0,1,13.267877
1.0,1,13.269717
1.0,1,13.271563
1.0,1,13.273309
1.0,1,13.275055
1.0,1,13.276784
1.0,1,13.278501
1.0,1,13.280298
1.0,1,13.282109
1.0,1,13.283925
1.0,1,13.285696
1.0,1,13.287512
1.0,1,13.289308
1.0,1,13.291072
1.0,1,13.292834
1.0,1,13.294573
1.0,1,13.29633
1.0,1,13.298152
1.0,1,13.299969
1.0,1,13.30179
1.0,1,13.303612
1.0,1,13.305415
1.0,1,13.307231
1.0,1,13.309038
1.0,1,13.310829
1.0,1,13.31262
1.0,1,13.314412
1.0,1,13.316228
1.0,1,13.31804
1.0,1,13.319844
1.0,1,13.321659
1.0,1,13.323474
1.0,1,13.325298
1.0,1,13.327109
1.0,1,13.328914
1.0,1,13.330711
1.0,1,13.332478
1.0,1,13.334246
1.0,1,13.336018
1.0,1,13.338071
1.0,1,13.340246
1.0,1,13.342383
1.0,1,13.344395
1.0,1,13.346918
1.0,1,13.349607
1.0,1,13.351666
1.0,1,13.353753
1.0,1,13.355642
1.0,1,13.357424
1.0,1,13.3594
1.0,1,13.361501
1.0,1,13.363617
1.0,1,13.36588
1.0,1,13.367385
1.0,1,13.369247
1.0,1,13.371089
1.0,1,13.372938
1.0,1,13.374748
1.0,1,13.376564
1.0,1,13.378379
1.0,1,13.380268
1.0,1,13.382113
1.0,1,13.383938
1.0,1,13.385704
1.0,1,13.387558
1.0,1,13.389347
1.0,1,13.391135
1.0,1,13.392929
1.0,1,13.394727
1.0,1,13.396644
1.0,1,13.39848
1.0,1,13.400361
1.0,1,13.402197
1.0,1,13.404024
1.0,1,13.406103
1.0,1,13.408302
1.0,1,13.410372
1.0,1,13.412599
1.0,1,13.414884
1.0,1,13.416989
1.0,1,13.419329
1.0,1,13.421251
1.0,1,13.423345
1.0,1,13.425204
1.0,1,13.427138
1.0,1,13.429025
1.0,1,13.430919
1.0,1,13.432808
1.0,1,13.43459
1.0,1,13.436411
1.0,1,13.438257
1.0,1,13.440057
1.0,1,13.442107
1.0,1,13.444296
1.0,1,13.446405
1.0,1,13.44874
1.0,1,13.45089
1.0,1,13.452901
1.0,1,13.455657
1.0,1,13.457865
1.0,1,13.459714
1.0,1,13.461514
1.0,1,13.463398
1.0,1,13.465266
1.0,1,13.467103
1.0,1,13.469062
1.0,1,13.471281
1.0,1,13.473017
1.0,1,13.47492
1.0,1,13.476767
1.0,1,13.478589
1.0,1,13.480784
1.0,1,13.482794
1.0,1,13.484776
1.0,1,13.48697
1.0,1,13.4892
1.0,1,13.491301
1.0,1,13.493381
1.0,1,13.495388
1.0,1,13.498014
1.0,1,13.50052
1.0,1,13.502386
1.0,1,13.504379
1.0,1,13.508704
1.0,1,13.511889
1.0,1,13.513868
1.0,1,13.516229
1.0,1,13.51854
1.0,1,13.521422
1.0,1,13.523912
1.0,1,13.526199
1.0,1,13.52801
1.0,1,13.529926
1.0,1,13.531761
1.0,1,13.533681
1.0,1,13.535651
1.0,1,13.537908
1.0,1,13.539942
1.0,1,13.5419
1.0,1,13.544016
1.0,1,13.546326
1.0,1,13.548573
1.0,1,13.550757
1.0,1,13.553763
1.0,1,13.556189
1.0,1,13.558348
1.0,1,13.560384
1.0,1,13.56286
1.0,1,13.56493
1.0,1,13.566887
1.0,1,13.568584
1.0,1,13.570527
1.0,1,13.572499
1.0,1,13.57424
1.0,1,13.575941
1.0,1,13.577825
1.0,1,13.57954
1.0,1,13.581427
1.0,1,13.583284
1.0,1,13.585099
1.0,1,13.586872
1.0,1,13.588658
1.0,1,13.590393
1.0,1,13.592117
1.0,1,13.594904
1.0,1,13.597246
1.0,1,13.599966
1.0,1,13.601872
1.0,1,13.603966
1.0,1,13.606009
1.0,1,13.607967
1.0,1,13.609906
1.0,1,13.611824
1.0,1,13.613933
1.0,1,13.616096
1.0,1,13.618053
1.0,1,13.620014
1.0,1,13.621863
1.0,1,13.62369
1.0,1,13.625583
1.0,1,13.627423
1.0,1,13.629233
1.0,1,13.631003
1.0,1,13.632757
1.0,1,13.634528
1.0,1,13.636371
1.0,1,13.63816
1.0,1,13.639921
1.0,1,13.641679
1.0,1,13.64348
1.0,1,13.645253
1.0,1,13.647053
1.0,1,13.648874
1.0,1,13.650704
1.0,1,13.652529
1.0,1,13.654375
1.0,1,13.656227
1.0,1,13.658045
1.0,1,13.65988
1.0,1,13.661703
1.0,1,13.663529
1.0,1,13.665288
1.0,1,13.667076
1.0,1,13.668818
1.0,1,13.670584
1.0,1,13.672416
1.0,1,13.674252
1.0,1,13.676058
1.0,1,13.677861
1.0,1,13.67968
1.0,1,13.681377
1.0,1,13.683083
1.0,1,13.684759
1.0,1,13.686437
1.0,1,13.688174
1.0,1,13.689915
1.0,1,13.691669
1.0,1,13.693435
1.0,1,13.695213
1.0,1,13.69698
1.0,1,13.698802
1.0,1,13.700613
1.0,1,13.702413
1.0,1,13.704249
1.0,1,13.706073
1.0,1,13.707852
1.0,1,13.70962
1.0,1,13.711406
1.0,1,13.713179
1.0,1,13.714962
1.0,1,13.716716
1.0,1,13.718474
1.0,1,13.720402
1.0,1,13.722169
1.0,1,13.724034
1.0,1,13.725994
1.0,1,13.727904
1.0,1,13.729786
1.0,1,13.73163
1.0,1,13.733455
1.0,1,13.735225
1.0,1,13.736991
1.0,1,13.738741
1.0,1,13.740532
1.0,1,13.742305
1.0,1,13.744068
1.0,1,13.745792
1.0,1,13.747555
1.0,1,13.749419
1.0,1,13.751233
1.0,1,13.753554
1.0,1,13.755373
1.0,1,13.757187
1.0,1,13.759076
1.0,1,13.760991
1.0,1,13.763068
1.0,1,13.765127
1.0,1,13.76712
1.0,1,13.769166
1.0,1,13.771219
1.0,1,13.7732
1.0,1,13.77516
1.0,1,13.777322
1.0,1,13.779173
1.0,1,13.781018
1.0,1,13.782876
1.0,1,13.784779
1.0,1,13.786658
1.0,1,13.788479
1.0,1,13.790353
1.0,1,13.792079
1.0,1,13.793784
1.0,1,13.795416
1.0,1,13.797079
1.0,1,13.798923
1.0,1,13.800758
1.0,1,13.802559
1.0,1,13.804385
1.0,1,13.806335
1.0,1,13.808108
1.0,1,13.80989
1.0,1,13.811665
1.0,1,13.813577
1.0,1,13.815412
1.0,1,13.817487
1.0,1,13.819372
1.0,1,13.821206
1.0,1,13.823307
1.0,1,13.825166
1.0,1,13.826853
1.0,1,13.828826
1.0,1,13.830659
1.0,1,13.832981
1.0,1,13.834592
1.0,1,13.836422
1.0,1,13.83832
1.0,1,13.840199
1.0,1,13.842125
1.0,1,13.843998
1.0,1,13.845848
1.0,1,13.847746
1.0,1,13.849863
1.0,1,13.851945
1.0,1,13.854006
1.0,1,13.855965
1.0,1,13.857847
1.0,1,13.859775
1.0,1,13.86167
1.0,1,13.863575
1.0,1,13.865377
1.0,1,13.867177
1.0,1,13.868907
1.0,1,13.8708
1.0,1,13.872631
1.0,1,13.87446
1.0,1,13.876348
1.0,1,13.878247
1.0,1,13.880146
1.0,1,13.88203
1.0,1,13.883882
1.0,1,13.885659
1.0,1,13.887507
1.0,1,13.889308
1.0,1,13.89116
1.0,1,13.892942
1.0,1,13.894875
1.0,1,13.896754
1.0,1,13.898593
1.0,1,13.900348
1.0,1,13.902194
1.0,1,13.903992
1.0,1,13.905845
1.0,1,13.907701
1.0,1,13.909497
1.0,1,13.911386
1.0,1,13.913244
1.0,1,13.915113
1.0,1,13.916845
1.0,1,13.918676
1.0,1,13.920454
1.0,1,13.922452
1.0,1,13.924325
1.0,1,13.926167
1.0,1,13.928019
1.0,1,13.929897
1.0,1,13.931773
1.0,1,13.933467
1.0,1,13.935282
1.0,1,13.937377
1.0,1,13.93915
1.0,1,13.94091
1.0,1,13.942888
1.0,1,13.94463
1.0,1,13.94652
1.0,1,13.948444
1.0,1,13.950509
1.0,1,13.953379
1.0,1,13.954963
1.0,1,13.957019
1.0,1,13.958972
1.0,1,13.961079
1.0,1,13.962986
1.0,1,13.964874
1.0,1,13.966693
1.0,1,13.968523
1.0,1,13.970501
1.0,1,13.972442
1.0,1,13.974352
1.0,1,13.976612
1.0,1,13.978894
1.0,1,13.981098
1.0,1,13.982901
1.0,1,13.98524
1.0,1,13.987411
1.0,1,13.989549
1.0,1,13.991486
1.0,1,13.993386
1.0,1,13.995506
1.0,1,13.997581
1.0,1,13.999499
1.0,1,14.001328
1.0,1,14.00317
1.0,1,14.004981
1.0,1,14.006778
1.0,1,14.008895
1.0,1,14.010743
1.0,1,14.012568
1.0,1,14.014451
1.0,1,14.016336
1.0,1,14.018086
1.0,1,14.019819
1.0,1,14.021588
1.0,1,14.023386
1.0,1,14.025371
1.0,1,14.02741
1.0,1,14.029674
1.0,1,14.031531
1.0,1,14.033567
1.0,1,14.035747
1.0,1,14.037919
1.0,1,14.040097
1.0,1,14.042072
1.0,1,14.043942
1.0,1,14.045803
1.0,1,14.047683
1.0,1,14.049539
1.0,1,14.05139
1.0,1,14.05317
1.0,1,14.05509
1.0,1,14.05687
1.0,1,14.058645
1.0,1,14.060441
1.0,1,14.062289
1.0,1,14.064322
1.0,1,14.066299
1.0,1,14.068469
1.0,1,14.070251
1.0,1,14.072208
1.0,1,14.074173
1.0,1,14.076189
1.0,1,14.077989
1.0,1,14.080086
1.0,1,14.082081
1.0,1,14.084059
1.0,1,14.085936
1.0,1,14.087894
1.0,1,14.08982
1.0,1,14.091753
1.0,1,14.093588
1.0,1,14.098
1.0,1,14.100172
1.0,1,14.101893
1.0,1,14.103769
1.0,1,14.105976
1.0,1,14.108909
1.0,1,14.111562
1.0,1,14.114517
1.0,1,14.116665
1.0,1,14.118762
1.0,1,14.121089
1.0,1,14.123136
1.0,1,14.125276
1.0,1,14.1277
1.0,1,14.129601
1.0,1,14.131647
1.0,1,14.133611
1.0,1,14.135831
1.0,1,14.138724
1.0,1,14.140876
1.0,1,14.14368
1.0,1,14.14635
1.0,1,14.148555
1.0,1,14.150506
1.0,1,14.152456
1.0,1,14.154484
1.0,1,14.156382
1.0,1,14.158766
1.0,1,14.161164
1.0,1,14.163811
1.0,1,14.166062
1.0,1,14.167986
1.0,1,14.169886
1.0,1,14.171919
1.0,1,14.17383
1.0,1,14.176183
1.0,1,14.178403
1.0,1,14.180551
1.0,1,14.182695
1.0,1,14.18509
1.0,1,14.187512
1.0,1,14.189447
1.0,1,14.191307
1.0,1,14.193437
1.0,1,14.195317
1.0,1,14.19728
1.0,1,14.199331
1.0,1,14.201613
1.0,1,14.203502
1.0,1,14.205738
1.0,1,14.207722
1.0,1,14.209604
1.0,1,14.211624
1.0,1,14.213641
1.0,1,14.215677
1.0,1,14.217697
1.0,1,14.219531
1.0,1,14.221341
1.0,1,14.223078
1.0,1,14.224882
1.0,1,14.22645
1.0,1,14.228253
1.0,1,14.230016
1.0,1,14.231813
1.0,1,14.233575
1.0,1,14.235483
1.0,1,14.237789
1.0,1,14.239742
1.0,1,14.242405
1.0,1,14.244395
1.0,1,14.246492
1.0,1,14.24859
1.0,1,14.250709
1.0,1,14.252532
1.0,1,14.25487
1.0,1,14.256514
1.0,1,14.259305
1.0,1,14.261923
1.0,1,14.264346
1.0,1,14.266963
1.0,1,14.269324
1.0,1,14.271814
1.0,1,14.274387
1.0,1,14.277285
1.0,1,14.280033
1.0,1,14.282124
1.0,1,14.284549
1.0,1,14.28695
1.0,1,14.28951
1.0,1,14.292877
1.0,1,14.295778
1.0,1,14.29811
1.0,1,14.299656
1.0,1,14.301696
1.0,1,14.303579
1.0,1,14.305795
1.0,1,14.307645
1.0,1,14.310731
1.0,1,14.313141
1.0,1,14.315151
1.0,1,14.31708
1.0,1,14.318885
1.0,1,14.320867
1.0,1,14.32294
1.0,1,14.325535
1.0,1,14.328954
1.0,1,14.331749
1.0,1,14.334241
1.0,1,14.335565
1.0,1,14.337552
1.0,1,14.339325
1.0,1,14.341234
1.0,1,14.344386
1.0,1,14.346706
1.0,1,14.349233
1.0,1,14.351823
1.0,1,14.35435
1.0,1,14.356663
1.0,1,14.359288
1.0,1,14.362204
1.0,1,14.364785
1.0,1,14.367121
1.0,1,14.368601
1.0,1,14.370736
1.0,1,14.372714
1.0,1,14.375236
1.0,1,14.378461
1.0,1,14.381097
1.0,1,14.383656
1.0,1,14.385467
1.0,1,14.386773
1.0,1,14.388841
1.0,1,14.390536
1.0,1,14.393996
1.0,1,14.396068
1.0,1,14.39784
1.0,1,14.399882
1.0,1,14.401716
1.0,1,14.403539
1.0,1,14.40545
1.0,1,14.407622
1.0,1,14.411071
1.0,1,14.413495
1.0,1,14.415863
1.0,1,14.417996
1.0,1,14.420301
1.0,1,14.422144
1.0,1,14.423978
1.0,1,14.426729
1.0,1,14.428813
1.0,1,14.431041
1.0,1,14.433784
1.0,1,14.435932
1.0,1,14.438303
1.0,1,14.441302
1.0,1,14.44384
1.0,1,14.446339
1.0,1,14.448648
1.0,1,14.450651
1.0,1,14.452159
1.0,1,14.461477
1.0,1,14.464008
1.0,1,14.465985
1.0,1,14.467804
1.0,1,14.469817
1.0,1,14.472442
1.0,1,14.475244
1.0,1,14.478009
1.0,1,14.480769
1.0,1,14.482553
1.0,1,14.484598
1.0,1,14.486618
1.0,1,14.489525
1.0,1,14.492481
1.0,1,14.494909
1.0,1,14.496994
1.0,1,14.499458
1.0,1,14.501854
1.0,1,14.504363
1.0,1,14.506622
1.0,1,14.509747
1.0,1,14.511909
1.0,1,14.514116
1.0,1,14.51651
1.0,1,14.518895
1.0,1,14.521979
1.0,1,14.525287
1.0,1,14.527737
1.0,1,14.529831
1.0,1,14.532302
1.0,1,14.534657
1.0,1,14.536813
1.0,1,14.538859
1.0,1,14.540562
1.0,1,14.543046
1.0,1,14.545156
1.0,1,14.547269
1.0,1,14.54937
1.0,1,14.551707
1.0,1,14.553414
1.0,1,14.555554
1.0,1,14.557492
1.0,1,14.560734
1.0,1,14.563205
1.0,1,14.565512
1.0,1,14.567765
1.0,1,14.570077
1.0,1,14.571942
1.0,1,14.573664
1.0,1,14.575995
1.0,1,14.578308
1.0,1,14.580689
1.0,1,14.582812
1.0,1,14.584915
1.0,1,14.586863
1.0,1,14.588811
1.0,1,14.590606
1.0,1,14.593141
1.0,1,14.596808
1.0,1,14.600564
1.0,1,14.602983
1.0,1,14.605442
1.0,1,14.607576
1.0,1,14.609884
1.0,1,14.612818
1.0,1,14.614614
1.0,1,14.61675
1.0,1,14.619191
1.0,1,14.621152
1.0,1,14.623066
1.0,1,14.625368
1.0,1,14.628427
1.0,1,14.630904
1.0,1,14.632705
1.0,1,14.63469
1.0,1,14.636587
1.0,1,14.638621
1.0,1,14.641137
1.0,1,14.644177
1.0,1,14.646699
1.0,1,14.648654
1.0,1,14.650686
1.0,1,14.652714
1.0,1,14.654691
1.0,1,14.656657
1.0,1,14.658856
1.0,1,14.661294
1.0,1,14.664018
1.0,1,14.665998
1.0,1,14.667917
1.0,1,14.669997
1.0,1,14.672209
1.0,1,14.674117
1.0,1,14.677132
1.0,1,14.679709
1.0,1,14.681966
1.0,1,14.684048
1.0,1,14.687141
1.0,1,14.689344
1.0,1,14.691099
1.0,1,14.693723
1.0,1,14.695898
1.0,1,14.698316
1.0,1,14.700433
1.0,1,14.702593
1.0,1,14.704539
1.0,1,14.706405
1.0,1,14.708151
1.0,1,14.710718
1.0,1,14.712681
1.0,1,14.714723
1.0,1,14.717098
1.0,1,14.719119
1.0,1,14.721051
1.0,1,14.722731
1.0,1,14.724421
1.0,1,14.727393
1.0,1,14.72998
1.0,1,14.732244
1.0,1,14.734482
1.0,1,14.73639
1.0,1,14.738218
1.0,1,14.739895
1.0,1,14.742075
1.0,1,14.744001
1.0,1,14.745779
1.0,1,14.74833
1.0,1,14.749748
1.0,1,14.751528
1.0,1,14.753777
1.0,1,14.755847
1.0,1,14.757847
1.0,1,14.761288
1.0,1,14.763866
1.0,1,14.765925
1.0,1,14.767555
1.0,1,14.769917
1.0,1,14.772099
1.0,1,14.774192
1.0,1,14.777377
1.0,1,14.779543
1.0,1,14.781441
1.0,1,14.783418
1.0,1,14.785651
1.0,1,14.787786
1.0,1,14.78993
1.0,1,14.792934
1.0,1,14.795337
1.0,1,14.797445
1.0,1,14.799736
1.0,1,14.802055
1.0,1,14.804373
1.0,1,14.806874
1.0,1,14.80998
1.0,1,14.812954
1.0,1,14.815588
1.0,1,14.818148
1.0,1,14.820585
1.0,1,14.82277
1.0,1,14.825195
1.0,1,14.827706
1.0,1,14.829868
1.0,1,14.832062
1.0,1,14.834039
1.0,1,14.83585
1.0,1,14.837888
1.0,1,14.839776
1.0,1,14.842019
1.0,1,14.844429
1.0,1,14.846588
1.0,1,14.848824
1.0,1,14.851125
1.0,1,14.852851
1.0,1,14.854846
1.0,1,14.85672
1.0,1,14.85959
1.0,1,14.862434
1.0,1,14.864877
1.0,1,14.867239
1.0,1,14.869132
1.0,1,14.87117
1.0,1,14.873237
1.0,1,14.875099
1.0,1,14.877876
1.0,1,14.88003
1.0,1,14.882048
1.0,1,14.88402
1.0,1,14.885952
1.0,1,14.888025
1.0,1,14.890087
1.0,1,14.89217
1.0,1,14.895046
1.0,1,14.89743
1.0,1,14.89953
1.0,1,14.901655
1.0,1,14.903906
1.0,1,14.905851
1.0,1,14.907747
1.0,1,14.90963
1.0,1,14.911509
1.0,1,14.913316
1.0,1,14.91556
1.0,1,14.91773
1.0,1,14.919536
1.0,1,14.924983
1.0,1,14.927202
1.0,1,14.929764
1.0,1,14.932277
1.0,1,14.934286
1.0,1,14.936243
1.0,1,14.938418
1.0,1,14.940615
1.0,1,14.942544
1.0,1,14.944451
1.0,1,14.946312
1.0,1,14.948164
1.0,1,14.950041
1.0,1,14.951997
1.0,1,14.953924
1.0,1,14.955782
1.0,1,14.957653
1.0,1,14.959496
1.0,1,14.961998
1.0,1,14.9641
1.0,1,14.966484
1.0,1,14.969431
1.0,1,14.972894
1.0,1,14.975079
1.0,1,14.977058
1.0,1,14.979162
1.0,1,14.981418
1.0,1,14.983562
1.0,1,14.98524
1.0,1,14.986889
1.0,1,14.988562
1.0,1,14.990087
1.0,1,14.991799
1.0,1,14.993646
1.0,1,14.995501
1.0,1,14.997314
1.0,1,14.999151
1.0,1,15.000971
1.0,1,15.002759
1.0,1,15.00464
1.0,1,15.006412
1.0,1,15.008301
1.0,1,15.010103
1.0,1,15.011907
1.0,1,15.013745
1.0,1,15.015584
1.0,1,15.017448
1.0,1,15.019281
1.0,1,15.021065
1.0,1,15.022884
1.0,1,15.024755
1.0,1,15.026584
1.0,1,15.028401
1.0,1,15.030182
1.0,1,15.03196
1.0,1,15.033679
1.0,1,15.035466
1.0,1,15.037239
1.0,1,15.039049
1.0,1,15.040843
1.0,1,15.04265
1.0,1,15.044514
1.0,1,15.046431
1.0,1,15.04829
1.0,1,15.05009
1.0,1,15.051948
1.0,1,15.053811
1.0,1,15.055726
1.0,1,15.057515
1.0,1,15.059381
1.0,1,15.061178
1.0,1,15.062891
1.0,1,15.064708
1.0,1,15.066502
1.0,1,15.068208
1.0,1,15.069917
1.0,1,15.071728
1.0,1,15.073507
1.0,1,15.075237
1.0,1,15.076966
1.0,1,15.078667
1.0,1,15.080357
1.0,1,15.082072
1.0,1,15.083808
1.0,1,15.085613
1.0,1,15.087403
1.0,1,15.089192
1.0,1,15.090873
1.0,1,15.092882
1.0,1,15.094952
1.0,1,15.096891
1.0,1,15.098994
1.0,1,15.10138
1.0,1,15.103762
1.0,1,15.106007
1.0,1,15.108043
1.0,1,15.110058
1.0,1,15.112073
1.0,1,15.113974
1.0,1,15.115868
1.0,1,15.117728
1.0,1,15.11955
1.0,1,15.12139
1.0,1,15.1232
1.0,1,15.125064
1.0,1,15.126813
1.0,1,15.12862
1.0,1,15.130342
1.0,1,15.132117
1.0,1,15.13391
1.0,1,15.135733
1.0,1,15.137758
1.0,1,15.139575
1.0,1,15.141392
1.0,1,15.143218
1.0,1,15.145005
1.0,1,15.146858
1.0,1,15.148702
1.0,1,15.150519
1.0,1,15.152361
1.0,1,15.15414
1.0,1,15.155897
1.0,1,15.157669
1.0,1,15.159441
1.0,1,15.161222
1.0,1,15.163078
1.0,1,15.164865
1.0,1,15.166699
1.0,1,15.168517
1.0,1,15.170338
1.0,1,15.172171
1.0,1,15.173996
1.0,1,15.175803
1.0,1,15.177602
1.0,1,15.179438
1.0,1,15.181223
1.0,1,15.182882
1.0,1,15.184815
1.0,1,15.186614
1.0,1,15.188419
1.0,1,15.190166
1.0,1,15.191921
1.0,1,20.501399
1.0,1,20.503382
1.0,1,20.504768
1.0,1,20.50635
1.0,1,20.508206
1.0,1,20.509781
1.0,1,20.511364
1.0,1,20.513084
1.0,1,20.51486
1.0,1,20.516869
1.0,1,20.518682
1.0,1,20.52038
1.0,1,20.522005
1.0,1,20.523767
1.0,1,20.525436
1.0,1,20.527051
1.0,1,20.528808
1.0,1,20.530542
1.0,1,20.532305
1.0,1,20.534024
1.0,1,20.536195
