#{"t_start": 1624019661.6035683, "env_id": "CartPole-v1"}
r,l,t
1.0,1,14.711265
1.0,1,14.713172
1.0,1,14.715219
1.0,1,14.717143
1.0,1,14.719089
1.0,1,14.721349
1.0,1,14.723457
1.0,1,14.725841
1.0,1,14.728127
1.0,1,14.730402
1.0,1,14.732623
1.0,1,14.73439
1.0,1,14.736062
1.0,1,14.737767
1.0,1,14.740181
1.0,1,14.742318
1.0,1,14.744327
1.0,1,14.74621
1.0,1,14.748067
1.0,1,14.750305
1.0,1,14.752209
1.0,1,14.75485
1.0,1,14.757645
1.0,1,14.75992
1.0,1,14.76192
1.0,1,14.763958
1.0,1,14.766364
1.0,1,14.768497
1.0,1,14.770524
1.0,1,14.773639
1.0,1,14.775845
1.0,1,14.77786
1.0,1,14.779827
1.0,1,14.782053
1.0,1,14.784068
1.0,1,14.786334
1.0,1,14.788534
1.0,1,14.791381
1.0,1,14.793505
1.0,1,14.795798
1.0,1,14.798138
1.0,1,14.800473
1.0,1,14.80304
1.0,1,14.805883
1.0,1,14.808716
1.0,1,14.811617
1.0,1,14.814238
1.0,1,14.816584
1.0,1,14.81903
1.0,1,14.821148
1.0,1,14.823859
1.0,1,14.826017
1.0,1,14.828133
1.0,1,14.830279
1.0,1,14.832093
1.0,1,14.834004
1.0,1,14.83591
1.0,1,14.83797
1.0,1,14.840568
1.0,1,14.842692
1.0,1,14.844912
1.0,1,14.847223
1.0,1,14.849143
1.0,1,14.85113
1.0,1,14.853018
1.0,1,14.855512
1.0,1,14.858495
1.0,1,14.860955
1.0,1,14.863424
1.0,1,14.865533
1.0,1,14.867371
1.0,1,14.869299
1.0,1,14.871628
1.0,1,14.874026
1.0,1,14.876246
1.0,1,14.878257
1.0,1,14.880407
1.0,1,14.882401
1.0,1,14.884448
1.0,1,14.886519
1.0,1,14.888697
1.0,1,14.891482
1.0,1,14.893891
1.0,1,14.896072
1.0,1,14.898067
1.0,1,14.89993
1.0,1,14.901893
1.0,1,14.903866
1.0,1,14.905753
1.0,1,14.907651
1.0,1,14.909469
1.0,1,14.911592
1.0,1,14.913829
1.0,1,14.915832
1.0,1,14.921255
1.0,1,14.923447
1.0,1,14.926007
1.0,1,14.928337
1.0,1,14.930649
1.0,1,14.932623
1.0,1,14.93479
1.0,1,14.936887
1.0,1,14.938844
1.0,1,14.940736
1.0,1,14.942614
1.0,1,14.944451
1.0,1,14.946331
1.0,1,14.948269
1.0,1,14.950182
1.0,1,14.952066
1.0,1,14.953942
1.0,1,14.95585
1.0,1,14.958207
1.0,1,14.960434
1.0,1,14.96283
1.0,1,14.965187
1.0,1,14.968704
1.0,1,14.97125
1.0,1,14.973379
1.0,1,14.975537
1.0,1,14.977751
1.0,1,14.97993
1.0,1,14.981612
1.0,1,14.983285
1.0,1,14.984934
1.0,1,14.986491
1.0,1,14.988158
1.0,1,14.99001
1.0,1,14.991858
1.0,1,14.99368
1.0,1,14.995512
1.0,1,14.997333
1.0,1,14.999158
1.0,1,15.001001
1.0,1,15.00281
1.0,1,15.004586
1.0,1,15.006411
1.0,1,15.008185
1.0,1,15.010037
1.0,1,15.011893
1.0,1,15.013742
1.0,1,15.015584
1.0,1,15.017356
1.0,1,15.019211
1.0,1,15.021063
1.0,1,15.022899
1.0,1,15.024717
1.0,1,15.026502
1.0,1,15.028282
1.0,1,15.030004
1.0,1,15.031786
1.0,1,15.03356
1.0,1,15.035373
1.0,1,15.037164
1.0,1,15.038971
1.0,1,15.040834
1.0,1,15.042648
1.0,1,15.044498
1.0,1,15.046302
1.0,1,15.048158
1.0,1,15.050028
1.0,1,15.051929
1.0,1,15.053723
1.0,1,15.055584
1.0,1,15.057399
1.0,1,15.059197
1.0,1,15.060997
1.0,1,15.062812
1.0,1,15.064521
1.0,1,15.066236
1.0,1,15.068024
1.0,1,15.069807
1.0,1,15.071539
1.0,1,15.073271
1.0,1,15.074984
1.0,1,15.076674
1.0,1,15.078381
1.0,1,15.080126
1.0,1,15.081913
1.0,1,15.083692
1.0,1,15.085489
1.0,1,15.087322
1.0,1,15.089164
1.0,1,15.091219
1.0,1,15.093185
1.0,1,15.095229
1.0,1,15.097635
1.0,1,15.100017
1.0,1,15.102281
1.0,1,15.104328
1.0,1,15.106347
1.0,1,15.108361
1.0,1,15.110333
1.0,1,15.112169
1.0,1,15.114021
1.0,1,15.115855
1.0,1,15.117684
1.0,1,15.119504
1.0,1,15.121363
1.0,1,15.123118
1.0,1,15.124922
1.0,1,15.126657
1.0,1,15.12843
1.0,1,15.130224
1.0,1,15.132029
1.0,1,15.13405
1.0,1,15.13587
1.0,1,15.137688
1.0,1,15.139514
1.0,1,15.141301
1.0,1,15.143129
1.0,1,15.144993
1.0,1,15.146815
1.0,1,15.148662
1.0,1,15.150442
1.0,1,15.152211
1.0,1,15.153973
1.0,1,15.155743
1.0,1,15.157515
1.0,1,15.159356
1.0,1,15.161148
1.0,1,15.162982
1.0,1,15.164799
1.0,1,15.16662
1.0,1,15.168452
1.0,1,15.170282
1.0,1,15.172085
1.0,1,15.173887
1.0,1,15.175709
1.0,1,15.177508
1.0,1,15.179289
1.0,1,15.181101
1.0,1,15.182898
1.0,1,15.184711
1.0,1,15.186459
1.0,1,15.18821
1.0,1,20.498189
1.0,1,20.499835
1.0,1,20.501469
1.0,1,20.502818
1.0,1,20.504662
1.0,1,20.506267
1.0,1,20.507868
1.0,1,20.509592
1.0,1,20.511335
1.0,1,20.513322
1.0,1,20.515102
1.0,1,20.516856
1.0,1,20.518559
1.0,1,20.520319
1.0,1,20.522131
1.0,1,20.5236
1.0,1,20.52536
1.0,1,20.527094
1.0,1,20.528877
1.0,1,20.530787
1.0,1,20.532258
1.0,1,20.534406
1.0,1,20.536196
1.0,1,20.537729
1.0,1,20.539503
1.0,1,20.541306
1.0,1,20.543205
1.0,1,20.54469
1.0,1,20.546951
1.0,1,20.548962
1.0,1,20.551058
1.0,1,20.553062
1.0,1,20.55472
1.0,1,20.556675
1.0,1,20.558709
1.0,1,20.560631
1.0,1,20.562493
1.0,1,20.564354
1.0,1,20.566174
1.0,1,20.568442
1.0,1,20.570557
1.0,1,20.572566
1.0,1,20.574514
1.0,1,20.576471
1.0,1,20.578359
1.0,1,20.580341
1.0,1,20.582231
1.0,1,20.584109
1.0,1,20.585867
1.0,1,20.587572
1.0,1,20.589318
1.0,1,20.59097
1.0,1,20.592883
1.0,1,20.594617
1.0,1,20.597106
1.0,1,20.600019
1.0,1,20.602249
1.0,1,20.604323
1.0,1,20.606228
1.0,1,20.608172
1.0,1,20.610302
1.0,1,20.61235
1.0,1,20.614359
1.0,1,20.61638
1.0,1,20.618212
1.0,1,20.61999
1.0,1,20.621819
1.0,1,20.623618
1.0,1,20.625338
1.0,1,20.627026
1.0,1,20.628867
1.0,1,20.630798
1.0,1,20.63276
1.0,1,20.63498
1.0,1,20.636817
1.0,1,20.638647
1.0,1,20.640447
1.0,1,20.642279
1.0,1,20.644088
1.0,1,20.645846
1.0,1,20.647609
1.0,1,20.649337
1.0,1,20.651107
1.0,1,20.652888
1.0,1,20.654644
1.0,1,20.656339
1.0,1,20.658021
1.0,1,20.65977
1.0,1,20.661464
1.0,1,20.663177
1.0,1,20.664869
1.0,1,20.666567
1.0,1,20.66846
1.0,1,20.670339
1.0,1,20.67212
1.0,1,20.674488
1.0,1,20.676248
1.0,1,20.678054
1.0,1,20.67998
1.0,1,20.681701
1.0,1,20.683383
1.0,1,20.685093
1.0,1,20.686757
1.0,1,20.688406
1.0,1,20.690146
1.0,1,20.69171
1.0,1,20.693468
1.0,1,20.695204
1.0,1,20.696892
1.0,1,20.698715
1.0,1,20.700448
1.0,1,20.70217
1.0,1,20.703914
1.0,1,20.705659
1.0,1,20.707403
1.0,1,20.709094
1.0,1,20.710772
1.0,1,20.712418
1.0,1,20.714129
1.0,1,20.715858
1.0,1,20.717559
1.0,1,20.719296
1.0,1,20.720936
1.0,1,20.72271
1.0,1,20.7244
1.0,1,20.726105
1.0,1,20.727796
1.0,1,20.729471
1.0,1,20.731288
1.0,1,20.733116
1.0,1,20.734896
1.0,1,20.736712
1.0,1,20.738629
1.0,1,20.740739
1.0,1,20.742865
1.0,1,20.744964
1.0,1,20.746787
1.0,1,20.748616
1.0,1,20.75055
1.0,1,20.752385
1.0,1,20.754218
1.0,1,20.756048
1.0,1,20.757876
1.0,1,20.759694
1.0,1,20.761492
1.0,1,20.763353
1.0,1,20.765145
1.0,1,20.766868
1.0,1,20.768649
1.0,1,20.770409
1.0,1,20.772245
1.0,1,20.774038
1.0,1,20.775882
1.0,1,20.777714
1.0,1,20.779582
1.0,1,20.781351
1.0,1,20.783097
1.0,1,20.784873
1.0,1,20.786632
1.0,1,20.788677
1.0,1,20.790704
1.0,1,20.792722
1.0,1,20.794733
1.0,1,20.796766
1.0,1,20.79859
1.0,1,20.800409
1.0,1,20.802261
1.0,1,20.804077
1.0,1,20.805879
1.0,1,20.807671
1.0,1,20.809463
1.0,1,20.811244
1.0,1,20.813023
1.0,1,20.814823
1.0,1,20.816563
1.0,1,20.818289
1.0,1,20.820079
1.0,1,20.82186
1.0,1,20.823837
1.0,1,20.825662
1.0,1,20.82747
1.0,1,20.829303
1.0,1,20.831114
1.0,1,20.832916
1.0,1,20.834641
1.0,1,20.836474
1.0,1,20.838248
1.0,1,20.840037
1.0,1,20.841811
1.0,1,20.843577
1.0,1,20.845378
1.0,1,20.847153
1.0,1,20.848918
1.0,1,20.850641
1.0,1,20.852511
1.0,1,20.854309
1.0,1,20.856124
1.0,1,20.857913
1.0,1,20.859742
1.0,1,20.861598
1.0,1,20.863445
1.0,1,20.865271
1.0,1,20.867115
1.0,1,20.868964
1.0,1,20.870796
1.0,1,20.872629
1.0,1,20.874415
1.0,1,20.876233
1.0,1,20.878087
1.0,1,20.87983
1.0,1,20.881544
1.0,1,20.883229
1.0,1,20.885031
1.0,1,20.886784
1.0,1,20.888617
1.0,1,20.890408
1.0,1,20.892277
1.0,1,20.894128
1.0,1,20.895993
1.0,1,20.897804
1.0,1,20.899603
1.0,1,20.901435
1.0,1,20.903261
1.0,1,20.905043
1.0,1,20.90682
1.0,1,20.908617
1.0,1,20.910402
1.0,1,20.91219
1.0,1,20.913944
1.0,1,20.915692
1.0,1,20.917452
1.0,1,20.919165
1.0,1,20.920892
1.0,1,20.922622
1.0,1,20.924397
1.0,1,20.92614
1.0,1,20.927883
1.0,1,20.929587
1.0,1,20.931284
1.0,1,20.933056
1.0,1,20.934819
1.0,1,20.93653
1.0,1,20.93827
1.0,1,20.940063
1.0,1,20.94205
1.0,1,20.944029
1.0,1,20.945613
1.0,1,20.947367
1.0,1,20.949353
1.0,1,20.951147
1.0,1,20.95302
1.0,1,20.954865
1.0,1,20.956716
1.0,1,20.958476
1.0,1,20.960263
1.0,1,20.962039
1.0,1,20.963859
1.0,1,20.965662
1.0,1,20.967459
1.0,1,20.969223
1.0,1,20.970932
1.0,1,20.972646
1.0,1,20.974337
1.0,1,20.976053
1.0,1,20.977795
1.0,1,20.979535
1.0,1,20.981277
1.0,1,20.982957
1.0,1,20.984668
1.0,1,20.986397
1.0,1,20.988144
1.0,1,20.989885
1.0,1,20.991659
1.0,1,20.993414
1.0,1,20.995206
1.0,1,20.997018
1.0,1,20.998878
1.0,1,21.000785
1.0,1,21.002659
1.0,1,21.00455
1.0,1,21.00647
1.0,1,21.008328
1.0,1,21.010107
1.0,1,21.01187
1.0,1,21.013598
1.0,1,21.015303
1.0,1,21.017089
1.0,1,21.018942
1.0,1,21.020782
1.0,1,21.022818
1.0,1,21.024478
1.0,1,21.026222
1.0,1,21.027966
1.0,1,21.02973
1.0,1,21.031494
1.0,1,21.03326
1.0,1,21.035075
1.0,1,21.036955
1.0,1,21.038786
1.0,1,21.040575
1.0,1,21.042423
1.0,1,21.044213
1.0,1,21.046047
1.0,1,21.047879
1.0,1,21.049709
1.0,1,21.051602
1.0,1,21.053377
1.0,1,21.055203
1.0,1,21.057049
1.0,1,21.05886
1.0,1,21.060703
1.0,1,21.062512
1.0,1,21.064354
1.0,1,21.066206
1.0,1,21.068042
1.0,1,21.069889
1.0,1,21.071662
1.0,1,21.073469
1.0,1,21.075238
1.0,1,21.077215
1.0,1,21.078987
1.0,1,21.08077
1.0,1,21.082522
1.0,1,21.084325
1.0,1,21.086163
1.0,1,21.088052
1.0,1,21.089881
1.0,1,21.091659
1.0,1,21.09357
1.0,1,21.095422
1.0,1,21.097136
1.0,1,21.098895
1.0,1,21.100647
1.0,1,21.102446
1.0,1,21.104212
1.0,1,21.105927
1.0,1,21.107624
1.0,1,21.109368
1.0,1,21.111058
1.0,1,21.112788
1.0,1,21.114574
1.0,1,21.116395
1.0,1,21.118252
1.0,1,21.12007
1.0,1,21.121925
1.0,1,21.123734
1.0,1,21.125642
1.0,1,21.127397
1.0,1,21.129277
1.0,1,21.131099
1.0,1,21.132895
1.0,1,21.134651
1.0,1,21.13639
1.0,1,21.138178
1.0,1,21.139972
1.0,1,21.141853
1.0,1,21.143698
1.0,1,21.145513
1.0,1,21.147328
1.0,1,21.149198
1.0,1,21.151027
1.0,1,21.152865
1.0,1,21.154677
1.0,1,21.156546
1.0,1,21.158378
1.0,1,21.160135
1.0,1,21.16192
1.0,1,21.163659
1.0,1,21.165427
1.0,1,21.167441
1.0,1,21.169266
1.0,1,21.171109
1.0,1,21.17299
1.0,1,21.174843
1.0,1,21.176666
1.0,1,21.178461
1.0,1,21.180289
1.0,1,21.182104
1.0,1,21.183937
1.0,1,21.185712
1.0,1,21.187483
1.0,1,21.189218
1.0,1,21.190949
1.0,1,21.192675
1.0,1,21.194363
1.0,1,21.196146
1.0,1,21.197945
1.0,1,21.199708
1.0,1,21.201471
1.0,1,21.203204
1.0,1,21.20504
1.0,1,21.206821
1.0,1,21.208667
1.0,1,21.210508
1.0,1,21.212327
1.0,1,21.214144
1.0,1,21.215953
1.0,1,21.217772
1.0,1,21.219587
1.0,1,21.22136
1.0,1,21.223107
1.0,1,21.22482
1.0,1,21.226589
1.0,1,21.228412
1.0,1,21.230237
1.0,1,21.232035
1.0,1,21.23386
1.0,1,21.235664
1.0,1,21.237502
1.0,1,21.239352
1.0,1,21.241167
1.0,1,21.243129
1.0,1,21.244905
1.0,1,21.247337
1.0,1,21.250379
1.0,1,21.252304
1.0,1,21.254311
1.0,1,21.256297
1.0,1,21.258203
1.0,1,21.260262
1.0,1,21.262466
1.0,1,21.264501
1.0,1,21.266699
1.0,1,21.268623
1.0,1,21.270499
1.0,1,21.272388
1.0,1,21.274251
1.0,1,21.27608
1.0,1,21.277843
1.0,1,21.279585
1.0,1,21.281317
1.0,1,21.283039
1.0,1,21.284822
1.0,1,21.286606
1.0,1,21.288375
1.0,1,21.290106
1.0,1,21.291892
1.0,1,21.29361
1.0,1,21.295333
1.0,1,21.297071
1.0,1,21.298936
1.0,1,21.300793
1.0,1,21.302577
1.0,1,21.30434
1.0,1,21.306144
1.0,1,21.307916
1.0,1,21.309958
1.0,1,21.311975
1.0,1,21.313828
1.0,1,21.315634
1.0,1,21.317508
1.0,1,21.319345
1.0,1,21.321164
1.0,1,21.322965
1.0,1,21.324741
1.0,1,21.326563
1.0,1,21.328345
1.0,1,21.340769
1.0,1,21.342439
1.0,1,21.344903
1.0,1,21.346773
1.0,1,21.348482
1.0,1,21.35137
1.0,1,21.353186
1.0,1,21.354923
1.0,1,21.356629
1.0,1,21.358304
1.0,1,21.359884
1.0,1,21.36217
1.0,1,21.364496
1.0,1,21.366758
1.0,1,21.36907
1.0,1,21.371682
1.0,1,21.373843
1.0,1,21.375832
1.0,1,21.377773
1.0,1,21.379726
1.0,1,21.381643
1.0,1,21.383202
1.0,1,21.384746
1.0,1,21.386296
1.0,1,21.38783
1.0,1,21.389465
1.0,1,21.391017
1.0,1,21.392571
1.0,1,21.394116
1.0,1,21.395664
1.0,1,21.397151
1.0,1,21.398911
1.0,1,21.400511
1.0,1,21.402106
1.0,1,21.403617
1.0,1,21.405636
1.0,1,21.407743
1.0,1,21.40976
1.0,1,21.411857
1.0,1,21.414064
1.0,1,21.416257
1.0,1,21.418286
1.0,1,21.42049
1.0,1,21.422429
1.0,1,21.424401
1.0,1,21.426336
1.0,1,21.428312
1.0,1,21.430007
1.0,1,21.43173
1.0,1,21.433471
1.0,1,21.435159
1.0,1,21.436888
1.0,1,21.438742
1.0,1,21.440556
1.0,1,21.442398
1.0,1,21.44424
1.0,1,21.446101
1.0,1,21.447904
1.0,1,21.449682
1.0,1,21.451431
1.0,1,21.45315
1.0,1,21.454908
1.0,1,21.457059
1.0,1,21.459082
1.0,1,21.460981
1.0,1,21.463026
1.0,1,21.465286
1.0,1,21.467598
1.0,1,21.469705
1.0,1,21.471489
1.0,1,21.473265
1.0,1,21.475015
1.0,1,21.476767
1.0,1,21.478575
1.0,1,21.480193
1.0,1,21.482328
1.0,1,21.484304
1.0,1,21.486365
1.0,1,21.488212
1.0,1,21.490068
1.0,1,21.491905
1.0,1,21.4937
1.0,1,21.495541
1.0,1,21.497365
1.0,1,21.499202
1.0,1,21.501029
1.0,1,21.502877
1.0,1,21.50465
1.0,1,21.506482
1.0,1,21.508234
1.0,1,21.509982
1.0,1,21.511872
1.0,1,21.513698
1.0,1,21.515514
1.0,1,21.51735
1.0,1,21.519304
1.0,1,21.521179
1.0,1,21.523001
1.0,1,21.524863
1.0,1,21.52675
1.0,1,21.528508
1.0,1,21.530311
1.0,1,21.532178
1.0,1,21.533959
1.0,1,21.535765
1.0,1,21.537551
1.0,1,21.539355
1.0,1,21.541128
1.0,1,21.543225
1.0,1,21.544786
1.0,1,21.547481
1.0,1,21.549392
1.0,1,21.551313
1.0,1,21.553044
1.0,1,21.554945
1.0,1,21.556897
1.0,1,21.55887
1.0,1,21.560846
1.0,1,21.562829
1.0,1,21.564853
1.0,1,21.566845
1.0,1,21.568883
1.0,1,21.570913
1.0,1,21.572915
1.0,1,21.575022
1.0,1,21.577098
1.0,1,21.578962
1.0,1,21.581018
1.0,1,21.583268
1.0,1,21.585137
1.0,1,21.587178
1.0,1,21.589096
1.0,1,21.590969
1.0,1,21.592752
1.0,1,21.594482
1.0,1,21.596564
1.0,1,21.599023
1.0,1,21.601321
1.0,1,21.603543
1.0,1,21.605718
1.0,1,21.607444
1.0,1,21.609592
1.0,1,21.611532
1.0,1,21.613493
1.0,1,21.61562
1.0,1,21.617602
1.0,1,21.619737
1.0,1,21.621817
1.0,1,21.623673
1.0,1,21.625514
1.0,1,21.627428
1.0,1,21.629369
1.0,1,21.63119
1.0,1,21.633009
1.0,1,21.635039
1.0,1,21.636749
1.0,1,21.638456
1.0,1,21.640195
1.0,1,21.64189
1.0,1,21.643637
1.0,1,21.645503
1.0,1,21.647353
1.0,1,21.649197
1.0,1,21.651011
1.0,1,21.652867
1.0,1,21.654796
1.0,1,21.65667
1.0,1,21.6585
1.0,1,21.660333
1.0,1,21.662132
1.0,1,21.663948
1.0,1,21.666136
1.0,1,21.667921
1.0,1,21.669746
1.0,1,21.671676
1.0,1,21.673561
1.0,1,21.675443
1.0,1,21.677324
1.0,1,21.6792
1.0,1,21.681003
1.0,1,21.682866
1.0,1,21.684761
1.0,1,21.686583
1.0,1,21.688437
1.0,1,21.690244
1.0,1,21.692112
1.0,1,21.693955
1.0,1,21.6958
1.0,1,21.697583
1.0,1,21.699379
1.0,1,21.701103
1.0,1,21.702806
1.0,1,21.704547
1.0,1,21.706282
1.0,1,21.708035
1.0,1,21.709779
1.0,1,21.711534
1.0,1,21.713273
1.0,1,21.715008
1.0,1,21.716829
1.0,1,21.718638
1.0,1,21.720384
1.0,1,21.722153
1.0,1,21.723924
1.0,1,21.725683
1.0,1,21.72745
1.0,1,21.729206
1.0,1,21.730893
1.0,1,21.732623
1.0,1,21.734371
1.0,1,21.736115
1.0,1,21.737835
1.0,1,21.739599
1.0,1,21.741375
1.0,1,21.743112
1.0,1,21.74489
1.0,1,21.746614
1.0,1,21.748459
1.0,1,21.750512
1.0,1,21.752462
1.0,1,21.754372
1.0,1,21.756223
1.0,1,21.758075
1.0,1,21.760077
1.0,1,21.762421
1.0,1,21.764721
1.0,1,21.766902
1.0,1,21.769006
1.0,1,21.77093
1.0,1,21.772933
1.0,1,21.774984
1.0,1,21.777508
1.0,1,21.780017
1.0,1,21.782018
1.0,1,21.78411
1.0,1,21.786084
1.0,1,21.788058
1.0,1,21.79006
1.0,1,21.791996
1.0,1,21.793821
1.0,1,21.795571
1.0,1,21.797383
1.0,1,21.799139
1.0,1,21.800977
1.0,1,21.802877
1.0,1,21.804734
1.0,1,21.806603
1.0,1,21.808472
1.0,1,21.810352
1.0,1,21.812171
1.0,1,21.81417
1.0,1,21.815967
1.0,1,21.817735
1.0,1,21.81956
1.0,1,21.821409
1.0,1,21.823238
1.0,1,21.825056
1.0,1,21.826915
1.0,1,21.828836
1.0,1,21.830766
1.0,1,21.832688
1.0,1,21.834588
1.0,1,21.836504
1.0,1,21.838317
1.0,1,21.840119
1.0,1,21.841897
1.0,1,21.84368
1.0,1,21.845475
1.0,1,21.847282
1.0,1,21.849098
1.0,1,21.850916
1.0,1,21.852802
1.0,1,21.854648
1.0,1,21.856506
1.0,1,21.858341
1.0,1,21.860189
1.0,1,21.862029
1.0,1,21.863882
1.0,1,21.865752
1.0,1,21.867618
1.0,1,21.869447
1.0,1,21.871264
1.0,1,21.87303
1.0,1,21.874825
1.0,1,21.876604
1.0,1,21.878406
1.0,1,21.880178
1.0,1,21.881896
1.0,1,21.883638
1.0,1,21.885383
1.0,1,21.88711
1.0,1,21.888904
1.0,1,21.890688
1.0,1,21.892476
1.0,1,21.894286
1.0,1,21.896094
1.0,1,21.897875
1.0,1,21.899747
1.0,1,21.901465
1.0,1,21.903244
1.0,1,21.905027
1.0,1,21.906862
1.0,1,21.908693
1.0,1,21.910537
1.0,1,21.912405
1.0,1,21.914266
1.0,1,21.916095
1.0,1,21.917944
1.0,1,21.919815
1.0,1,21.921687
1.0,1,21.923535
1.0,1,21.925354
1.0,1,21.92719
1.0,1,21.929053
1.0,1,21.930887
1.0,1,21.932759
1.0,1,21.934614
1.0,1,21.936434
1.0,1,21.938282
1.0,1,21.940125
1.0,1,21.941973
1.0,1,21.943821
1.0,1,21.945663
1.0,1,21.947495
1.0,1,21.949496
1.0,1,21.951262
1.0,1,21.95307
1.0,1,21.954893
1.0,1,21.956749
1.0,1,21.9586
1.0,1,21.960468
1.0,1,21.962251
1.0,1,21.964042
1.0,1,21.965944
1.0,1,21.967751
1.0,1,21.969479
1.0,1,21.971186
1.0,1,21.972982
1.0,1,21.974743
1.0,1,21.976565
1.0,1,21.97841
1.0,1,21.980265
1.0,1,21.982085
1.0,1,21.983958
1.0,1,21.985698
1.0,1,21.987487
1.0,1,21.989225
1.0,1,21.990924
1.0,1,21.992704
1.0,1,21.994471
1.0,1,21.996216
1.0,1,21.998006
1.0,1,21.999805
1.0,1,22.001595
1.0,1,22.003366
1.0,1,22.005207
1.0,1,22.006949
1.0,1,22.0087
1.0,1,22.010422
1.0,1,22.012171
1.0,1,22.013969
1.0,1,22.015763
1.0,1,22.017598
1.0,1,22.019418
1.0,1,22.021266
1.0,1,22.022999
1.0,1,22.024736
1.0,1,22.026467
1.0,1,22.028262
1.0,1,22.030106
1.0,1,22.03191
1.0,1,22.033698
1.0,1,22.035482
1.0,1,22.03734
1.0,1,22.039126
1.0,1,22.040919
1.0,1,22.042685
1.0,1,22.044451
1.0,1,22.046245
1.0,1,22.04801
1.0,1,22.049779
1.0,1,22.051547
1.0,1,22.053367
1.0,1,22.055139
1.0,1,22.056955
1.0,1,22.058743
1.0,1,22.060521
1.0,1,22.062261
1.0,1,22.064077
1.0,1,22.065942
1.0,1,22.067793
1.0,1,22.069631
1.0,1,22.071505
1.0,1,22.073266
1.0,1,22.075043
1.0,1,22.076849
1.0,1,22.078609
1.0,1,22.080384
1.0,1,22.082177
1.0,1,22.083946
1.0,1,22.086349
1.0,1,22.088107
1.0,1,22.08984
1.0,1,22.091569
1.0,1,22.093308
1.0,1,22.095067
1.0,1,22.096881
1.0,1,22.098693
1.0,1,22.100505
1.0,1,22.102328
1.0,1,22.104151
1.0,1,22.105956
1.0,1,22.107761
1.0,1,22.109772
1.0,1,22.111814
1.0,1,22.11362
1.0,1,22.115441
1.0,1,22.117234
1.0,1,22.119096
1.0,1,22.120924
1.0,1,22.122685
1.0,1,22.124443
1.0,1,22.126195
1.0,1,22.127932
1.0,1,22.129715
1.0,1,22.131585
1.0,1,22.133353
1.0,1,22.135148
1.0,1,22.136982
1.0,1,22.138785
1.0,1,22.140603
1.0,1,22.142417
1.0,1,22.144079
1.0,1,22.145923
1.0,1,22.147751
1.0,1,22.149579
1.0,1,22.151411
1.0,1,22.153224
1.0,1,22.155046
1.0,1,22.156886
1.0,1,22.158704
1.0,1,22.1605
1.0,1,22.162267
1.0,1,22.164049
1.0,1,22.165898
1.0,1,22.167681
1.0,1,22.169455
1.0,1,22.177759
1.0,1,22.179621
1.0,1,22.181306
1.0,1,22.182941
1.0,1,22.184759
1.0,1,22.186569
1.0,1,22.188683
1.0,1,22.191212
1.0,1,22.193383
1.0,1,22.195445
1.0,1,22.1981
1.0,1,22.200403
1.0,1,22.202855
1.0,1,22.205725
1.0,1,22.208875
1.0,1,22.211446
1.0,1,22.213475
1.0,1,22.215729
1.0,1,22.217824
1.0,1,22.220056
1.0,1,22.222441
1.0,1,22.224555
1.0,1,22.226406
1.0,1,22.228223
1.0,1,22.229977
1.0,1,22.23203
1.0,1,22.234262
1.0,1,22.236372
1.0,1,22.23858
1.0,1,22.240743
1.0,1,22.242927
1.0,1,22.245002
1.0,1,22.24704
1.0,1,22.249096
1.0,1,22.25108
1.0,1,22.253074
1.0,1,22.255107
1.0,1,22.257159
1.0,1,22.259186
1.0,1,22.260999
1.0,1,22.263102
1.0,1,22.264965
1.0,1,22.266883
1.0,1,22.268783
1.0,1,22.270679
1.0,1,22.272669
1.0,1,22.274735
1.0,1,22.276805
1.0,1,22.278867
1.0,1,22.280953
1.0,1,22.283001
1.0,1,22.285041
1.0,1,22.286875
1.0,1,22.28889
1.0,1,22.290865
1.0,1,22.292848
1.0,1,22.294822
1.0,1,22.296803
1.0,1,22.298779
1.0,1,22.300749
1.0,1,22.302718
1.0,1,22.304655
1.0,1,22.306649
1.0,1,22.308647
1.0,1,22.310638
1.0,1,22.312657
1.0,1,22.314774
1.0,1,22.316883
1.0,1,22.318936
1.0,1,22.320956
1.0,1,22.323072
1.0,1,22.32518
1.0,1,22.327229
1.0,1,22.329293
1.0,1,22.331286
1.0,1,22.333134
1.0,1,22.335066
1.0,1,22.337024
1.0,1,22.338862
1.0,1,22.340621
1.0,1,22.342334
1.0,1,22.344046
1.0,1,22.345804
1.0,1,22.347567
1.0,1,22.349348
1.0,1,22.351091
1.0,1,22.352824
1.0,1,22.354635
1.0,1,22.356448
1.0,1,22.358263
1.0,1,22.360066
1.0,1,22.361851
1.0,1,22.363656
1.0,1,22.36553
1.0,1,22.367386
1.0,1,22.36928
1.0,1,22.37113
1.0,1,22.37298
1.0,1,22.374765
1.0,1,22.376532
1.0,1,22.378337
1.0,1,22.380183
1.0,1,22.38202
1.0,1,22.383821
1.0,1,22.385529
1.0,1,22.38721
1.0,1,22.388939
1.0,1,22.390663
1.0,1,22.392399
1.0,1,22.394231
1.0,1,22.396016
1.0,1,22.397794
1.0,1,22.39957
1.0,1,22.401464
1.0,1,22.403239
1.0,1,22.40527
1.0,1,22.407154
1.0,1,22.409103
1.0,1,22.411035
1.0,1,22.412958
1.0,1,22.414865
1.0,1,22.416726
1.0,1,22.418631
1.0,1,22.42075
1.0,1,22.422874
1.0,1,22.424996
1.0,1,22.427131
1.0,1,22.428944
1.0,1,22.430844
