#{"t_start": 1624019661.59571, "env_id": "CartPole-v1"}
r,l,t
1.0,1,13.146663
1.0,1,13.148556
1.0,1,13.15037
1.0,1,13.152145
1.0,1,13.153931
1.0,1,13.155665
1.0,1,13.157397
1.0,1,13.159134
1.0,1,13.160926
1.0,1,13.162606
1.0,1,13.164386
1.0,1,13.166145
1.0,1,13.167984
1.0,1,13.169767
1.0,1,13.17152
1.0,1,13.173283
1.0,1,13.175034
1.0,1,13.176877
1.0,1,13.178644
1.0,1,13.180404
1.0,1,13.182164
1.0,1,13.183949
1.0,1,13.185717
1.0,1,13.187533
1.0,1,13.189373
1.0,1,13.191207
1.0,1,13.193031
1.0,1,13.194848
1.0,1,13.196679
1.0,1,13.198492
1.0,1,13.200771
1.0,1,13.202172
1.0,1,13.204013
1.0,1,13.205815
1.0,1,13.207632
1.0,1,13.209449
1.0,1,13.211319
1.0,1,13.213578
1.0,1,13.214923
1.0,1,13.217185
1.0,1,13.218943
1.0,1,13.220297
1.0,1,13.222126
1.0,1,13.224384
1.0,1,13.226151
1.0,1,13.227507
1.0,1,13.22927
1.0,1,13.231011
1.0,1,13.232882
1.0,1,13.234879
1.0,1,13.236836
1.0,1,13.238615
1.0,1,13.241497
1.0,1,13.242877
1.0,1,13.244692
1.0,1,13.246926
1.0,1,13.248762
1.0,1,13.250147
1.0,1,13.251953
1.0,1,13.253753
1.0,1,13.255558
1.0,1,13.257367
1.0,1,13.259195
1.0,1,13.261454
1.0,1,13.263286
1.0,1,13.264683
1.0,1,13.266932
1.0,1,13.268858
1.0,1,13.270283
1.0,1,13.272142
1.0,1,13.273993
1.0,1,13.275845
1.0,1,13.277591
1.0,1,13.279336
1.0,1,13.281067
1.0,1,13.282783
1.0,1,13.285013
1.0,1,13.286817
1.0,1,13.288193
1.0,1,13.289974
1.0,1,13.29178
1.0,1,13.294008
1.0,1,13.295773
1.0,1,13.297112
1.0,1,13.298858
1.0,1,13.30106
1.0,1,13.302433
1.0,1,13.304684
1.0,1,13.306501
1.0,1,13.307892
1.0,1,13.309695
1.0,1,13.311511
1.0,1,13.313317
1.0,1,13.315097
1.0,1,13.317335
1.0,1,13.319129
1.0,1,13.32051
1.0,1,13.32273
1.0,1,13.324559
1.0,1,13.325938
1.0,1,13.327754
1.0,1,13.329575
1.0,1,13.33139
1.0,1,13.333192
1.0,1,13.334991
1.0,1,13.337191
1.0,1,13.338951
1.0,1,13.3403
1.0,1,13.342644
1.0,1,13.344837
1.0,1,13.34719
1.0,1,13.348628
1.0,1,13.350851
1.0,1,13.353671
1.0,1,13.355781
1.0,1,13.35804
1.0,1,13.359934
1.0,1,13.361702
1.0,1,13.363522
1.0,1,13.365608
1.0,1,13.367747
1.0,1,13.3698
1.0,1,13.371677
1.0,1,13.373507
1.0,1,13.375376
1.0,1,13.377215
1.0,1,13.379019
1.0,1,13.38085
1.0,1,13.382647
1.0,1,13.384548
1.0,1,13.386387
1.0,1,13.38822
1.0,1,13.389979
1.0,1,13.391751
1.0,1,13.393635
1.0,1,13.395424
1.0,1,13.397188
1.0,1,13.398996
1.0,1,13.40093
1.0,1,13.402765
1.0,1,13.404639
1.0,1,13.406466
1.0,1,13.40831
1.0,1,13.410164
1.0,1,13.412348
1.0,1,13.414442
1.0,1,13.41665
1.0,1,13.418914
1.0,1,13.421249
1.0,1,13.423615
1.0,1,13.425535
1.0,1,13.427643
1.0,1,13.429908
1.0,1,13.431833
1.0,1,13.433711
1.0,1,13.435614
1.0,1,13.437513
1.0,1,13.439286
1.0,1,13.440682
1.0,1,13.442942
1.0,1,13.444347
1.0,1,13.446395
1.0,1,13.448579
1.0,1,13.450686
1.0,1,13.452724
1.0,1,13.4549
1.0,1,13.457137
1.0,1,13.459502
1.0,1,13.46212
1.0,1,13.464
1.0,1,13.465789
1.0,1,13.467669
1.0,1,13.469553
1.0,1,13.471386
1.0,1,13.473332
1.0,1,13.47526
1.0,1,13.477298
1.0,1,13.479185
1.0,1,13.481051
1.0,1,13.482863
1.0,1,13.4847
1.0,1,13.486936
1.0,1,13.488849
1.0,1,13.490789
1.0,1,13.493018
1.0,1,13.49514
1.0,1,13.497255
1.0,1,13.500236
1.0,1,13.502019
1.0,1,13.50463
1.0,1,13.506695
1.0,1,13.508412
1.0,1,13.512661
1.0,1,13.515711
1.0,1,13.518049
1.0,1,13.520434
1.0,1,13.522787
1.0,1,13.525249
1.0,1,13.527756
1.0,1,13.530145
1.0,1,13.532158
1.0,1,13.534091
1.0,1,13.535903
1.0,1,13.537816
1.0,1,13.539802
1.0,1,13.541966
1.0,1,13.544063
1.0,1,13.546018
1.0,1,13.548073
1.0,1,13.550383
1.0,1,13.552658
1.0,1,13.554855
1.0,1,13.558306
1.0,1,13.560209
1.0,1,13.562495
1.0,1,13.564656
1.0,1,13.56695
1.0,1,13.56904
1.0,1,13.570956
1.0,1,13.57286
1.0,1,13.574806
1.0,1,13.576776
1.0,1,13.578518
1.0,1,13.580235
1.0,1,13.581936
1.0,1,13.583657
1.0,1,13.585528
1.0,1,13.587387
1.0,1,13.589203
1.0,1,13.591008
1.0,1,13.593345
1.0,1,13.595072
1.0,1,13.596392
1.0,1,13.59814
1.0,1,13.601856
1.0,1,13.604548
1.0,1,13.606586
1.0,1,13.608689
1.0,1,13.610714
1.0,1,13.612677
1.0,1,13.614169
1.0,1,13.616537
1.0,1,13.618026
1.0,1,13.620195
1.0,1,13.622174
1.0,1,13.624548
1.0,1,13.626389
1.0,1,13.627799
1.0,1,13.630113
1.0,1,13.631954
1.0,1,13.633336
1.0,1,13.635109
1.0,1,13.637284
1.0,1,13.639051
1.0,1,13.640499
1.0,1,13.642269
1.0,1,13.644454
1.0,1,13.645809
1.0,1,13.648008
1.0,1,13.649779
1.0,1,13.651142
1.0,1,13.653407
1.0,1,13.655245
1.0,1,13.656635
1.0,1,13.658905
1.0,1,13.660759
1.0,1,13.662151
1.0,1,13.66398
1.0,1,13.665808
1.0,1,13.667641
1.0,1,13.669406
1.0,1,13.671597
1.0,1,13.673347
1.0,1,13.674685
1.0,1,13.676948
1.0,1,13.678775
1.0,1,13.680172
1.0,1,13.681964
1.0,1,13.683785
1.0,1,13.685499
1.0,1,13.6872
1.0,1,13.688887
1.0,1,13.690969
1.0,1,13.6927
1.0,1,13.694032
1.0,1,13.696194
1.0,1,13.69796
1.0,1,13.699326
1.0,1,13.70108
1.0,1,13.702898
1.0,1,13.704734
1.0,1,13.706538
1.0,1,13.708783
1.0,1,13.710177
1.0,1,13.711967
1.0,1,13.713731
1.0,1,13.71552
1.0,1,13.717712
1.0,1,13.719067
1.0,1,13.720829
1.0,1,13.722588
1.0,1,13.724933
1.0,1,13.726696
1.0,1,13.728136
1.0,1,13.730536
1.0,1,13.732442
1.0,1,13.733885
1.0,1,13.735743
1.0,1,13.737571
1.0,1,13.739339
1.0,1,13.741096
1.0,1,13.742858
1.0,1,13.745059
1.0,1,13.746833
1.0,1,13.748187
1.0,1,13.749908
1.0,1,13.751669
1.0,1,13.753959
1.0,1,13.755771
1.0,1,13.758082
1.0,1,13.759904
1.0,1,13.761288
1.0,1,13.763145
1.0,1,13.765076
1.0,1,13.767604
1.0,1,13.769665
1.0,1,13.771681
1.0,1,13.773708
1.0,1,13.775293
1.0,1,13.777278
1.0,1,13.779262
1.0,1,13.781866
1.0,1,13.783278
1.0,1,13.785125
1.0,1,13.787025
1.0,1,13.789289
1.0,1,13.791152
1.0,1,13.792975
1.0,1,13.794848
1.0,1,13.796359
1.0,1,13.79805
1.0,1,13.800081
1.0,1,13.801737
1.0,1,13.80319
1.0,1,13.80545
1.0,1,13.807259
1.0,1,13.808654
1.0,1,13.810604
1.0,1,13.812807
1.0,1,13.814574
1.0,1,13.81594
1.0,1,13.817684
1.0,1,13.819981
1.0,1,13.821581
1.0,1,13.823479
1.0,1,13.82531
1.0,1,13.827227
1.0,1,13.829297
1.0,1,13.831121
1.0,1,13.832942
1.0,1,13.834777
1.0,1,13.836613
1.0,1,13.838872
1.0,1,13.840704
1.0,1,13.842494
1.0,1,13.844486
1.0,1,13.846396
1.0,1,13.84829
1.0,1,13.850124
1.0,1,13.852035
1.0,1,13.853966
1.0,1,13.856059
1.0,1,13.858116
1.0,1,13.860066
1.0,1,13.861954
1.0,1,13.863873
1.0,1,13.865756
1.0,1,13.867681
1.0,1,13.869484
1.0,1,13.871276
1.0,1,13.873039
1.0,1,13.874897
1.0,1,13.876751
1.0,1,13.878602
1.0,1,13.88046
1.0,1,13.882343
1.0,1,13.884251
1.0,1,13.886141
1.0,1,13.887975
1.0,1,13.889765
1.0,1,13.89161
1.0,1,13.893399
1.0,1,13.895252
1.0,1,13.897064
1.0,1,13.899009
1.0,1,13.900846
1.0,1,13.90268
1.0,1,13.90447
1.0,1,13.9063
1.0,1,13.908132
1.0,1,13.909965
1.0,1,13.911784
1.0,1,13.913596
1.0,1,13.915483
1.0,1,13.917352
1.0,1,13.919201
1.0,1,13.920976
1.0,1,13.92282
1.0,1,13.924743
1.0,1,13.926566
1.0,1,13.928436
1.0,1,13.930262
1.0,1,13.932154
1.0,1,13.93401
1.0,1,13.935865
1.0,1,13.937585
1.0,1,13.939401
1.0,1,13.941474
1.0,1,13.943254
1.0,1,13.945023
1.0,1,13.946951
1.0,1,13.948903
1.0,1,13.95081
1.0,1,13.952733
1.0,1,13.954771
1.0,1,13.956945
1.0,1,13.95973
1.0,1,13.961764
1.0,1,13.963228
1.0,1,13.965354
1.0,1,13.967264
1.0,1,13.969162
1.0,1,13.97098
1.0,1,13.972809
1.0,1,13.974787
1.0,1,13.976715
1.0,1,13.978625
1.0,1,13.980697
1.0,1,13.983008
1.0,1,13.985226
1.0,1,13.98702
1.0,1,13.98929
1.0,1,13.991474
1.0,1,13.993621
1.0,1,13.995558
1.0,1,13.997478
1.0,1,13.999626
1.0,1,14.001678
1.0,1,14.003603
1.0,1,14.005435
1.0,1,14.007278
1.0,1,14.0091
1.0,1,14.010898
1.0,1,14.012997
1.0,1,14.014866
1.0,1,14.016671
1.0,1,14.018582
1.0,1,14.020407
1.0,1,14.022171
1.0,1,14.023959
1.0,1,14.025686
1.0,1,14.027499
1.0,1,14.029472
1.0,1,14.031507
1.0,1,14.033554
1.0,1,14.035629
1.0,1,14.037649
1.0,1,14.039825
1.0,1,14.042004
1.0,1,14.044179
1.0,1,14.046148
1.0,1,14.048031
1.0,1,14.0499
1.0,1,14.051777
1.0,1,14.053622
1.0,1,14.05548
1.0,1,14.057798
1.0,1,14.059174
1.0,1,14.060963
1.0,1,14.062737
1.0,1,14.064518
1.0,1,14.066395
1.0,1,14.06845
1.0,1,14.070431
1.0,1,14.072395
1.0,1,14.074388
1.0,1,14.076342
1.0,1,14.078282
1.0,1,14.080314
1.0,1,14.082108
1.0,1,14.084683
1.0,1,14.086188
1.0,1,14.088137
1.0,1,14.090039
1.0,1,14.092
1.0,1,14.093924
1.0,1,14.095831
1.0,1,14.098123
1.0,1,14.102333
1.0,1,14.104094
1.0,1,14.106148
1.0,1,14.108524
1.0,1,14.1107
1.0,1,14.11399
1.0,1,14.116483
1.0,1,14.118978
1.0,1,14.12092
1.0,1,14.122617
1.0,1,14.125364
1.0,1,14.126984
1.0,1,14.129932
1.0,1,14.131784
1.0,1,14.133705
1.0,1,14.136177
1.0,1,14.138153
1.0,1,14.141208
1.0,1,14.142826
1.0,1,14.144916
1.0,1,14.147947
1.0,1,14.150413
1.0,1,14.152643
1.0,1,14.154768
1.0,1,14.156621
1.0,1,14.158634
1.0,1,14.160531
1.0,1,14.162691
1.0,1,14.165061
1.0,1,14.167713
1.0,1,14.170338
1.0,1,14.172284
1.0,1,14.174178
1.0,1,14.176216
1.0,1,14.178126
1.0,1,14.180451
1.0,1,14.18267
1.0,1,14.184819
1.0,1,14.186953
1.0,1,14.189238
1.0,1,14.191674
1.0,1,14.193563
1.0,1,14.195881
1.0,1,14.198176
1.0,1,14.199581
1.0,1,14.201549
1.0,1,14.20354
1.0,1,14.205542
1.0,1,14.20757
1.0,1,14.209704
1.0,1,14.211674
1.0,1,14.213698
1.0,1,14.215695
1.0,1,14.217713
1.0,1,14.219737
1.0,1,14.221768
1.0,1,14.223625
1.0,1,14.225458
1.0,1,14.227186
1.0,1,14.228978
1.0,1,14.230737
1.0,1,14.232542
1.0,1,14.234306
1.0,1,14.236105
1.0,1,14.23787
1.0,1,14.239758
1.0,1,14.242083
1.0,1,14.244038
1.0,1,14.246939
1.0,1,14.249376
1.0,1,14.250611
1.0,1,14.252697
1.0,1,14.254838
1.0,1,14.25663
1.0,1,14.258877
1.0,1,14.260793
1.0,1,14.264733
1.0,1,14.2662
1.0,1,14.268348
1.0,1,14.27211
1.0,1,14.273584
1.0,1,14.277058
1.0,1,14.279745
1.0,1,14.281481
1.0,1,14.284307
1.0,1,14.287321
1.0,1,14.288805
1.0,1,14.291161
1.0,1,14.293761
1.0,1,14.2965
1.0,1,14.299548
1.0,1,14.302278
1.0,1,14.304146
1.0,1,14.305612
1.0,1,14.307448
1.0,1,14.309728
1.0,1,14.312489
1.0,1,14.315302
1.0,1,14.317221
1.0,1,14.319398
1.0,1,14.321367
1.0,1,14.323122
1.0,1,14.325157
1.0,1,14.327217
1.0,1,14.329995
1.0,1,14.332721
1.0,1,14.335528
1.0,1,14.338003
1.0,1,14.340306
1.0,1,14.341827
1.0,1,14.34362
1.0,1,14.346871
1.0,1,14.348628
1.0,1,14.350954
1.0,1,14.353027
1.0,1,14.355663
1.0,1,14.358243
1.0,1,14.36059
1.0,1,14.36281
1.0,1,14.365989
1.0,1,14.368638
1.0,1,14.370795
1.0,1,14.372856
1.0,1,14.375021
1.0,1,14.376995
1.0,1,14.379051
1.0,1,14.382012
1.0,1,14.385891
1.0,1,14.387401
1.0,1,14.38944
1.0,1,14.391044
1.0,1,14.393136
1.0,1,14.394817
1.0,1,14.397326
1.0,1,14.399849
1.0,1,14.402102
1.0,1,14.404185
1.0,1,14.406006
1.0,1,14.408424
1.0,1,14.409693
1.0,1,14.413471
1.0,1,14.415885
1.0,1,14.418541
1.0,1,14.420855
1.0,1,14.422272
1.0,1,14.424377
1.0,1,14.42642
1.0,1,14.428201
1.0,1,14.430993
1.0,1,14.43383
1.0,1,14.435285
1.0,1,14.437598
1.0,1,14.43978
1.0,1,14.442128
1.0,1,14.4448
1.0,1,14.447564
1.0,1,14.450149
1.0,1,14.452447
1.0,1,14.454537
1.0,1,14.456852
1.0,1,14.466886
1.0,1,14.469015
1.0,1,14.470255
1.0,1,14.472078
1.0,1,14.474098
1.0,1,14.476186
1.0,1,14.478799
1.0,1,14.481476
1.0,1,14.484379
1.0,1,14.486416
1.0,1,14.488458
1.0,1,14.490468
1.0,1,14.493245
1.0,1,14.495603
1.0,1,14.498653
1.0,1,14.501245
1.0,1,14.503695
1.0,1,14.506104
1.0,1,14.508615
1.0,1,14.510868
1.0,1,14.513739
1.0,1,14.516942
1.0,1,14.51839
1.0,1,14.520752
1.0,1,14.523103
1.0,1,14.525652
1.0,1,14.528195
1.0,1,14.531438
1.0,1,14.534949
1.0,1,14.536488
1.0,1,14.538678
1.0,1,14.540804
1.0,1,14.542877
1.0,1,14.544586
1.0,1,14.547863
1.0,1,14.549927
1.0,1,14.551409
1.0,1,14.553515
1.0,1,14.555853
1.0,1,14.557674
1.0,1,14.559851
1.0,1,14.561779
1.0,1,14.564769
1.0,1,14.567735
1.0,1,14.56953
1.0,1,14.571797
1.0,1,14.574029
1.0,1,14.575999
1.0,1,14.577724
1.0,1,14.580038
1.0,1,14.58243
1.0,1,14.584724
1.0,1,14.586903
1.0,1,14.589064
1.0,1,14.591072
1.0,1,14.592929
1.0,1,14.594708
1.0,1,14.598042
1.0,1,14.600201
1.0,1,14.604032
1.0,1,14.606818
1.0,1,14.609077
1.0,1,14.611221
1.0,1,14.613647
1.0,1,14.616611
1.0,1,14.618878
1.0,1,14.621019
1.0,1,14.623332
1.0,1,14.62527
1.0,1,14.627157
1.0,1,14.629379
1.0,1,14.632154
1.0,1,14.634793
1.0,1,14.636607
1.0,1,14.638592
1.0,1,14.640505
1.0,1,14.642521
1.0,1,14.645189
1.0,1,14.647698
1.0,1,14.650563
1.0,1,14.652681
1.0,1,14.654718
1.0,1,14.656733
1.0,1,14.658701
1.0,1,14.660665
1.0,1,14.662766
1.0,1,14.665558
1.0,1,14.668018
1.0,1,14.670065
1.0,1,14.672025
1.0,1,14.674106
1.0,1,14.6763
1.0,1,14.678336
1.0,1,14.68112
1.0,1,14.683802
1.0,1,14.686061
1.0,1,14.688283
1.0,1,14.690493
1.0,1,14.692852
1.0,1,14.695065
1.0,1,14.697514
1.0,1,14.699678
1.0,1,14.702075
1.0,1,14.704273
1.0,1,14.706249
1.0,1,14.708473
1.0,1,14.710333
1.0,1,14.712171
1.0,1,14.714698
1.0,1,14.716957
1.0,1,14.718996
1.0,1,14.720899
1.0,1,14.722938
1.0,1,14.724894
1.0,1,14.726826
1.0,1,14.728506
1.0,1,14.731192
1.0,1,14.733526
1.0,1,14.735869
1.0,1,14.738128
1.0,1,14.740337
1.0,1,14.742132
1.0,1,14.743803
1.0,1,14.745523
1.0,1,14.747928
1.0,1,14.750064
1.0,1,14.752069
1.0,1,14.753944
1.0,1,14.755822
1.0,1,14.75786
1.0,1,14.759968
1.0,1,14.761952
1.0,1,14.76539
1.0,1,14.767656
1.0,1,14.769639
1.0,1,14.771696
1.0,1,14.77408
1.0,1,14.776233
1.0,1,14.778243
1.0,1,14.781379
1.0,1,14.783569
1.0,1,14.7856
1.0,1,14.78757
1.0,1,14.789786
1.0,1,14.791799
1.0,1,14.794069
1.0,1,14.79626
1.0,1,14.799086
1.0,1,14.801237
1.0,1,14.803541
1.0,1,14.805851
1.0,1,14.809185
1.0,1,14.810771
1.0,1,14.814627
1.0,1,14.816412
1.0,1,14.820389
1.0,1,14.821941
1.0,1,14.824291
1.0,1,14.826752
1.0,1,14.828869
1.0,1,14.831591
1.0,1,14.833753
1.0,1,14.835863
1.0,1,14.838034
1.0,1,14.839851
1.0,1,14.84174
1.0,1,14.843663
1.0,1,14.845685
1.0,1,14.848292
1.0,1,14.850423
1.0,1,14.85265
1.0,1,14.854944
1.0,1,14.856886
1.0,1,14.858868
1.0,1,14.860761
1.0,1,14.863203
1.0,1,14.866208
1.0,1,14.868689
1.0,1,14.871139
1.0,1,14.873271
1.0,1,14.875103
1.0,1,14.877055
1.0,1,14.879365
1.0,1,14.88175
1.0,1,14.883987
1.0,1,14.885983
1.0,1,14.888148
1.0,1,14.890129
1.0,1,14.892187
1.0,1,14.89426
1.0,1,14.896428
1.0,1,14.899181
1.0,1,14.901614
1.0,1,14.9038
1.0,1,14.905822
1.0,1,14.907687
1.0,1,14.909636
1.0,1,14.91162
1.0,1,14.91351
1.0,1,14.915395
1.0,1,14.917212
1.0,1,14.919322
1.0,1,14.921543
1.0,1,14.927275
1.0,1,14.928988
1.0,1,14.93114
1.0,1,14.933711
1.0,1,14.936045
1.0,1,14.938332
1.0,1,14.940341
1.0,1,14.942507
1.0,1,14.944628
1.0,1,14.946579
1.0,1,14.948475
1.0,1,14.950357
1.0,1,14.952193
1.0,1,14.954073
1.0,1,14.95601
1.0,1,14.957936
1.0,1,14.959811
1.0,1,14.961685
1.0,1,14.963525
1.0,1,14.965904
1.0,1,14.968147
1.0,1,14.970531
1.0,1,14.972877
1.0,1,14.976426
1.0,1,14.978961
1.0,1,14.981103
1.0,1,14.983254
1.0,1,14.985448
1.0,1,14.987643
1.0,1,14.989368
1.0,1,14.991026
1.0,1,14.992662
1.0,1,14.994245
1.0,1,14.995885
1.0,1,14.997733
1.0,1,14.999584
1.0,1,15.001403
1.0,1,15.00324
1.0,1,15.005056
1.0,1,15.006893
1.0,1,15.008722
1.0,1,15.01052
1.0,1,15.012312
1.0,1,15.014133
1.0,1,15.015926
1.0,1,15.01776
1.0,1,15.019615
1.0,1,15.021464
1.0,1,15.023295
1.0,1,15.025071
1.0,1,15.02695
1.0,1,15.028802
1.0,1,15.030621
1.0,1,15.032443
1.0,1,15.034239
1.0,1,15.036002
1.0,1,15.03773
1.0,1,15.039514
1.0,1,15.041276
1.0,1,15.043086
1.0,1,15.044903
1.0,1,15.046712
1.0,1,15.048554
1.0,1,15.050385
1.0,1,15.052242
1.0,1,15.054046
1.0,1,15.055901
1.0,1,15.057769
1.0,1,15.059674
1.0,1,15.06147
1.0,1,15.063332
1.0,1,15.065129
1.0,1,15.06693
1.0,1,15.068749
1.0,1,15.07056
1.0,1,15.07227
1.0,1,15.073982
1.0,1,15.075773
1.0,1,15.07755
1.0,1,15.079291
1.0,1,15.081021
1.0,1,15.082736
1.0,1,15.084428
1.0,1,15.086121
1.0,1,15.087876
1.0,1,15.089653
1.0,1,15.091438
1.0,1,15.093234
1.0,1,15.09506
1.0,1,15.096913
1.0,1,15.09896
1.0,1,15.100915
1.0,1,15.102953
1.0,1,15.105331
1.0,1,15.107713
1.0,1,15.110001
1.0,1,15.112043
1.0,1,15.114071
1.0,1,15.116076
1.0,1,15.117973
1.0,1,15.11991
1.0,1,15.121762
1.0,1,15.12358
1.0,1,15.125408
1.0,1,15.127223
1.0,1,15.129089
1.0,1,15.130862
1.0,1,15.132644
1.0,1,15.134402
1.0,1,15.136174
1.0,1,15.137937
1.0,1,15.139752
1.0,1,15.141773
1.0,1,15.143593
1.0,1,15.145408
1.0,1,15.14721
1.0,1,15.149039
1.0,1,15.150868
1.0,1,15.152716
1.0,1,15.154552
1.0,1,15.156392
1.0,1,15.158169
1.0,1,15.159937
1.0,1,15.1617
1.0,1,15.163471
1.0,1,15.165248
1.0,1,15.16708
1.0,1,15.168885
1.0,1,15.170711
1.0,1,15.172961
1.0,1,15.174352
1.0,1,15.17662
1.0,1,15.178442
1.0,1,15.179821
1.0,1,15.181621
1.0,1,15.183444
1.0,1,15.185244
1.0,1,15.187022
1.0,1,15.188833
1.0,1,15.191058
1.0,1,15.192449
1.0,1,15.194197
1.0,1,15.196366
1.0,1,20.505467
1.0,1,20.507313
1.0,1,20.508941
1.0,1,20.510478
1.0,1,20.512318
1.0,1,20.513916
1.0,1,20.515523
1.0,1,20.51723
1.0,1,20.518962
1.0,1,20.520962
1.0,1,20.522761
1.0,1,20.524482
1.0,1,20.526167
1.0,1,20.527936
1.0,1,20.529603
1.0,1,20.531221
1.0,1,20.532966
1.0,1,20.534703
1.0,1,20.536468
1.0,1,20.538188
1.0,1,20.539899
1.0,1,20.541832
1.0,1,20.543626
1.0,1,20.545369
1.0,1,20.547137
1.0,1,20.548945
1.0,1,20.550643
1.0,1,20.552351
1.0,1,20.554112
1.0,1,20.556568
1.0,1,20.558499
1.0,1,20.560452
1.0,1,20.562329
1.0,1,20.564315
1.0,1,20.566158
1.0,1,20.568283
1.0,1,20.57014
1.0,1,20.571999
1.0,1,20.573823
1.0,1,20.576077
1.0,1,20.578206
1.0,1,20.580134
1.0,1,20.582157
1.0,1,20.584125
1.0,1,20.58596
1.0,1,20.587919
1.0,1,20.589854
1.0,1,20.591708
1.0,1,20.593471
1.0,1,20.595203
1.0,1,20.59691
1.0,1,20.598612
1.0,1,20.600499
1.0,1,20.602268
1.0,1,20.604656
1.0,1,20.608442
1.0,1,20.609873
1.0,1,20.611957
1.0,1,20.613867
1.0,1,20.615805
1.0,1,20.617901
1.0,1,20.61995
1.0,1,20.621964
1.0,1,20.624004
1.0,1,20.625839
1.0,1,20.62762
1.0,1,20.629451
1.0,1,20.63126
1.0,1,20.632978
1.0,1,20.634672
1.0,1,20.636458
1.0,1,20.638448
1.0,1,20.640333
1.0,1,20.642543
1.0,1,20.644402
1.0,1,20.64625
1.0,1,20.648085
1.0,1,20.649877
1.0,1,20.651698
1.0,1,20.653458
1.0,1,20.655223
1.0,1,20.656946
1.0,1,20.658735
1.0,1,20.660499
1.0,1,20.662235
1.0,1,20.663957
1.0,1,20.665634
1.0,1,20.667385
1.0,1,20.669094
1.0,1,20.670781
1.0,1,20.672462
1.0,1,20.674172
1.0,1,20.676079
1.0,1,20.677944
1.0,1,20.679698
1.0,1,20.682089
1.0,1,20.683852
1.0,1,20.68566
1.0,1,20.687588
1.0,1,20.689312
1.0,1,20.691008
1.0,1,20.692728
1.0,1,20.69438
1.0,1,20.69603
1.0,1,20.697762
1.0,1,20.69946
1.0,1,20.701218
1.0,1,20.702955
1.0,1,20.704638
1.0,1,20.706459
1.0,1,20.708196
1.0,1,20.70992
1.0,1,20.711661
1.0,1,20.7134
1.0,1,20.715139
1.0,1,20.716842
1.0,1,20.718522
1.0,1,20.72017
1.0,1,20.721874
1.0,1,20.723608
1.0,1,20.725309
1.0,1,20.727042
1.0,1,20.728652
1.0,1,20.730442
1.0,1,20.732151
1.0,1,20.73384
1.0,1,20.73553
1.0,1,20.737205
1.0,1,20.739008
1.0,1,20.740825
1.0,1,20.742615
1.0,1,20.744428
1.0,1,20.746341
1.0,1,20.748461
1.0,1,20.750564
1.0,1,20.752656
1.0,1,20.754507
1.0,1,20.756352
1.0,1,20.758271
1.0,1,20.760122
1.0,1,20.761941
1.0,1,20.763773
1.0,1,20.765596
1.0,1,20.767417
1.0,1,20.769217
1.0,1,20.771057
1.0,1,20.772857
1.0,1,20.774607
1.0,1,20.776376
1.0,1,20.778131
1.0,1,20.779956
1.0,1,20.781759
1.0,1,20.783604
1.0,1,20.785435
1.0,1,20.787309
1.0,1,20.789077
1.0,1,20.790824
1.0,1,20.792598
1.0,1,20.794357
1.0,1,20.796377
1.0,1,20.798407
1.0,1,20.800429
1.0,1,20.802442
1.0,1,20.804464
1.0,1,20.806312
1.0,1,20.808147
1.0,1,20.809979
1.0,1,20.811798
1.0,1,20.813597
1.0,1,20.815397
1.0,1,20.817184
1.0,1,20.818966
1.0,1,20.820746
1.0,1,20.822537
1.0,1,20.824285
1.0,1,20.826031
1.0,1,20.827826
1.0,1,20.82961
1.0,1,20.8314
1.0,1,20.83325
1.0,1,20.835043
1.0,1,20.836849
1.0,1,20.83869
1.0,1,20.840491
1.0,1,20.842229
1.0,1,20.844071
1.0,1,20.8458
1.0,1,20.847605
1.0,1,20.849384
1.0,1,20.851155
1.0,1,20.852935
1.0,1,20.85471
1.0,1,20.856513
1.0,1,20.858241
1.0,1,20.86007
1.0,1,20.861877
1.0,1,20.863693
1.0,1,20.865488
1.0,1,20.867302
1.0,1,20.869146
1.0,1,20.871001
1.0,1,20.872856
1.0,1,20.87465
1.0,1,20.87653
1.0,1,20.878358
1.0,1,20.880212
1.0,1,20.882002
1.0,1,20.883791
1.0,1,20.885655
1.0,1,20.887414
1.0,1,20.88913
1.0,1,20.890825
1.0,1,20.892617
1.0,1,20.894346
1.0,1,20.896198
1.0,1,20.897997
1.0,1,20.899839
1.0,1,20.901693
1.0,1,20.903573
1.0,1,20.90539
1.0,1,20.907155
1.0,1,20.909
1.0,1,20.910824
1.0,1,20.912631
1.0,1,20.914393
1.0,1,20.916191
1.0,1,20.917977
1.0,1,20.919763
1.0,1,20.92154
1.0,1,20.923275
1.0,1,20.925048
1.0,1,20.926749
1.0,1,20.928488
1.0,1,20.930204
1.0,1,20.931981
1.0,1,20.933718
1.0,1,20.935465
1.0,1,20.937188
1.0,1,20.938854
1.0,1,20.94063
1.0,1,20.942387
1.0,1,20.944102
1.0,1,20.945833
1.0,1,20.947629
1.0,1,20.949617
1.0,1,20.951631
1.0,1,20.953359
1.0,1,20.955079
1.0,1,20.956916
1.0,1,20.958686
1.0,1,20.960586
1.0,1,20.962413
1.0,1,20.96429
1.0,1,20.966035
1.0,1,20.967837
1.0,1,20.969595
1.0,1,20.971426
1.0,1,20.97323
1.0,1,20.975009
1.0,1,20.976811
1.0,1,20.978517
1.0,1,20.980243
1.0,1,20.981935
1.0,1,20.983623
1.0,1,20.985371
