#{"t_start": 1624019661.354039, "env_id": "CartPole-v1"}
r,l,t
1.0,1,14.131506
1.0,1,14.13337
1.0,1,14.135158
1.0,1,14.137018
1.0,1,14.138826
1.0,1,14.140769
1.0,1,14.142607
1.0,1,14.144438
1.0,1,14.14621
1.0,1,14.148061
1.0,1,14.149874
1.0,1,14.151708
1.0,1,14.153546
1.0,1,14.155358
1.0,1,14.157246
1.0,1,14.159096
1.0,1,14.160982
1.0,1,14.162733
1.0,1,14.164562
1.0,1,14.166486
1.0,1,14.168311
1.0,1,14.170182
1.0,1,14.172117
1.0,1,14.173899
1.0,1,14.175755
1.0,1,14.177626
1.0,1,14.179339
1.0,1,14.181571
1.0,1,14.183232
1.0,1,14.185012
1.0,1,14.186779
1.0,1,14.188713
1.0,1,14.19067
1.0,1,14.192554
1.0,1,14.19448
1.0,1,14.196957
1.0,1,14.198695
1.0,1,14.201228
1.0,1,14.203267
1.0,1,14.205199
1.0,1,14.207304
1.0,1,14.209235
1.0,1,14.211096
1.0,1,14.212929
1.0,1,14.214951
1.0,1,14.216906
1.0,1,14.218832
1.0,1,14.220789
1.0,1,14.223096
1.0,1,14.225356
1.0,1,14.227407
1.0,1,14.228772
1.0,1,14.231041
1.0,1,14.233221
1.0,1,14.235368
1.0,1,14.237303
1.0,1,14.239657
1.0,1,14.241767
1.0,1,14.243817
1.0,1,14.245345
1.0,1,14.24718
1.0,1,14.249019
1.0,1,14.250862
1.0,1,14.252661
1.0,1,14.254743
1.0,1,14.256615
1.0,1,14.25844
1.0,1,14.260329
1.0,1,14.262177
1.0,1,14.263943
1.0,1,14.265697
1.0,1,14.267445
1.0,1,14.269241
1.0,1,14.271215
1.0,1,14.273257
1.0,1,14.275298
1.0,1,14.277375
1.0,1,14.279395
1.0,1,14.281583
1.0,1,14.283755
1.0,1,14.285933
1.0,1,14.2879
1.0,1,14.289788
1.0,1,14.291646
1.0,1,14.293527
1.0,1,14.295387
1.0,1,14.297241
1.0,1,14.299048
1.0,1,14.300941
1.0,1,14.302725
1.0,1,14.304499
1.0,1,14.306292
1.0,1,14.308142
1.0,1,14.310196
1.0,1,14.312179
1.0,1,14.314155
1.0,1,14.316131
1.0,1,14.318089
1.0,1,14.320027
1.0,1,14.322065
1.0,1,14.323853
1.0,1,14.325882
1.0,1,14.327944
1.0,1,14.3299
1.0,1,14.331786
1.0,1,14.333751
1.0,1,14.335677
1.0,1,14.337609
1.0,1,14.339442
1.0,1,14.341341
1.0,1,14.345846
1.0,1,14.347918
1.0,1,14.349795
1.0,1,14.352475
1.0,1,14.355204
1.0,1,14.358456
1.0,1,14.360079
1.0,1,14.362269
1.0,1,14.364384
1.0,1,14.366677
1.0,1,14.368743
1.0,1,14.371113
1.0,1,14.373546
1.0,1,14.375465
1.0,1,14.377513
1.0,1,14.379467
1.0,1,14.382441
1.0,1,14.384583
1.0,1,14.386685
1.0,1,14.389715
1.0,1,14.39219
1.0,1,14.394412
1.0,1,14.396529
1.0,1,14.398371
1.0,1,14.400407
1.0,1,14.402802
1.0,1,14.405069
1.0,1,14.40765
1.0,1,14.410285
1.0,1,14.412565
1.0,1,14.414503
1.0,1,14.416467
1.0,1,14.418444
1.0,1,14.4204
1.0,1,14.422652
1.0,1,14.424423
1.0,1,14.426575
1.0,1,14.42872
1.0,1,14.430864
1.0,1,14.433149
1.0,1,14.435093
1.0,1,14.43711
1.0,1,14.43927
1.0,1,14.441343
1.0,1,14.4437
1.0,1,14.445653
1.0,1,14.447851
1.0,1,14.449932
1.0,1,14.451967
1.0,1,14.45396
1.0,1,14.455891
1.0,1,14.457444
1.0,1,14.459456
1.0,1,14.461489
1.0,1,14.463516
1.0,1,14.465366
1.0,1,14.467196
1.0,1,14.46893
1.0,1,14.470718
1.0,1,14.472658
1.0,1,14.474478
1.0,1,14.476212
1.0,1,14.478018
1.0,1,14.479611
1.0,1,14.481515
1.0,1,14.483829
1.0,1,14.485785
1.0,1,14.488385
1.0,1,14.490877
1.0,1,14.492939
1.0,1,14.495021
1.0,1,14.496923
1.0,1,14.4984
1.0,1,14.501151
1.0,1,14.503006
1.0,1,14.505261
1.0,1,14.507944
1.0,1,14.510854
1.0,1,14.513486
1.0,1,14.515839
1.0,1,14.518387
1.0,1,14.521001
1.0,1,14.523815
1.0,1,14.526255
1.0,1,14.528658
1.0,1,14.531071
1.0,1,14.533603
1.0,1,14.536044
1.0,1,14.539194
1.0,1,14.542069
1.0,1,14.544017
1.0,1,14.545688
1.0,1,14.547365
1.0,1,14.549519
1.0,1,14.551476
1.0,1,14.554477
1.0,1,14.556554
1.0,1,14.558991
1.0,1,14.561177
1.0,1,14.563119
1.0,1,14.564892
1.0,1,14.567338
1.0,1,14.569378
1.0,1,14.571578
1.0,1,14.575256
1.0,1,14.578032
1.0,1,14.579735
1.0,1,14.581612
1.0,1,14.583583
1.0,1,14.585355
1.0,1,14.58757
1.0,1,14.590709
1.0,1,14.592958
1.0,1,14.594794
1.0,1,14.597169
1.0,1,14.599746
1.0,1,14.60209
1.0,1,14.604573
1.0,1,14.607468
1.0,1,14.610134
1.0,1,14.612561
1.0,1,14.614902
1.0,1,14.616946
1.0,1,14.618749
1.0,1,14.620955
1.0,1,14.62401
1.0,1,14.626655
1.0,1,14.62933
1.0,1,14.631211
1.0,1,14.632896
1.0,1,14.634868
1.0,1,14.636667
1.0,1,14.639098
1.0,1,14.641619
1.0,1,14.643865
1.0,1,14.646134
1.0,1,14.64796
1.0,1,14.649798
1.0,1,14.651514
1.0,1,14.653975
1.0,1,14.657349
1.0,1,14.659839
1.0,1,14.662179
1.0,1,14.664296
1.0,1,14.666345
1.0,1,14.668178
1.0,1,14.67037
1.0,1,14.673075
1.0,1,14.675136
1.0,1,14.67733
1.0,1,14.679626
1.0,1,14.681785
1.0,1,14.684146
1.0,1,14.687084
1.0,1,14.689629
1.0,1,14.691918
1.0,1,14.694481
1.0,1,14.696512
1.0,1,14.698363
1.0,1,14.707839
1.0,1,14.710317
1.0,1,14.712017
1.0,1,14.714065
1.0,1,14.715955
1.0,1,14.717979
1.0,1,14.720883
1.0,1,14.723229
1.0,1,14.726569
1.0,1,14.728173
1.0,1,14.730203
1.0,1,14.732239
1.0,1,14.735053
1.0,1,14.738253
1.0,1,14.740407
1.0,1,14.743124
1.0,1,14.745486
1.0,1,14.747885
1.0,1,14.750385
1.0,1,14.75264
1.0,1,14.755485
1.0,1,14.757941
1.0,1,14.760143
1.0,1,14.7628
1.0,1,14.765158
1.0,1,14.76743
1.0,1,14.769958
1.0,1,14.773215
1.0,1,14.775653
1.0,1,14.778258
1.0,1,14.780451
1.0,1,14.782568
1.0,1,14.784627
1.0,1,14.786834
1.0,1,14.788827
1.0,1,14.790977
1.0,1,14.793184
1.0,1,14.795286
1.0,1,14.797583
1.0,1,14.799438
1.0,1,14.801585
1.0,1,14.803559
1.0,1,14.80652
1.0,1,14.808982
1.0,1,14.811287
1.0,1,14.813549
1.0,1,14.815896
1.0,1,14.817761
1.0,1,14.819499
1.0,1,14.821783
1.0,1,14.824184
1.0,1,14.82649
1.0,1,14.828705
1.0,1,14.830839
1.0,1,14.832859
1.0,1,14.834904
1.0,1,14.836663
1.0,1,14.838919
1.0,1,14.842576
1.0,1,14.846354
1.0,1,14.848572
1.0,1,14.851277
1.0,1,14.853396
1.0,1,14.855405
1.0,1,14.858387
1.0,1,14.860641
1.0,1,14.863234
1.0,1,14.865077
1.0,1,14.867426
1.0,1,14.869391
1.0,1,14.871154
1.0,1,14.873914
1.0,1,14.87656
1.0,1,14.878344
1.0,1,14.880331
1.0,1,14.882241
1.0,1,14.884262
1.0,1,14.886642
1.0,1,14.889973
1.0,1,14.89256
1.0,1,14.894649
1.0,1,14.896678
1.0,1,14.898696
1.0,1,14.900677
1.0,1,14.902416
1.0,1,14.905141
1.0,1,14.907531
1.0,1,14.909777
1.0,1,14.911828
1.0,1,14.913803
1.0,1,14.91588
1.0,1,14.918286
1.0,1,14.920339
1.0,1,14.923471
1.0,1,14.926028
1.0,1,14.928282
1.0,1,14.930506
1.0,1,14.932726
1.0,1,14.935028
1.0,1,14.936905
1.0,1,14.939539
1.0,1,14.941739
1.0,1,14.944068
1.0,1,14.946229
1.0,1,14.948452
1.0,1,14.95034
1.0,1,14.952251
1.0,1,14.953949
1.0,1,14.956469
1.0,1,14.959004
1.0,1,14.961078
1.0,1,14.962939
1.0,1,14.964933
1.0,1,14.966902
1.0,1,14.968824
1.0,1,14.970547
1.0,1,14.973228
1.0,1,14.975817
1.0,1,14.978086
1.0,1,14.980332
1.0,1,14.982213
1.0,1,14.984058
1.0,1,14.985754
1.0,1,14.987839
1.0,1,14.989681
1.0,1,14.992063
1.0,1,14.994092
1.0,1,14.995955
1.0,1,14.997992
1.0,1,15.000225
1.0,1,15.002115
1.0,1,15.004958
1.0,1,15.007667
1.0,1,15.00968
1.0,1,15.011535
1.0,1,15.013947
1.0,1,15.015857
1.0,1,15.018211
1.0,1,15.020962
1.0,1,15.023406
1.0,1,15.025713
1.0,1,15.027818
1.0,1,15.02979
1.0,1,15.031831
1.0,1,15.033845
1.0,1,15.036104
1.0,1,15.038714
1.0,1,15.041165
1.0,1,15.043285
1.0,1,15.045574
1.0,1,15.047898
1.0,1,15.050204
1.0,1,15.052801
1.0,1,15.055724
1.0,1,15.058756
1.0,1,15.061392
1.0,1,15.063983
1.0,1,15.06618
1.0,1,15.068615
1.0,1,15.070905
1.0,1,15.073519
1.0,1,15.075689
1.0,1,15.0779
1.0,1,15.079897
1.0,1,15.081717
1.0,1,15.083632
1.0,1,15.085571
1.0,1,15.087629
1.0,1,15.09024
1.0,1,15.092192
1.0,1,15.0944
1.0,1,15.096906
1.0,1,15.098882
1.0,1,15.100904
1.0,1,15.102771
1.0,1,15.105002
1.0,1,15.108145
1.0,1,15.110616
1.0,1,15.113048
1.0,1,15.115406
1.0,1,15.11699
1.0,1,15.118942
1.0,1,15.121663
1.0,1,15.124038
1.0,1,15.125741
1.0,1,15.128512
1.0,1,15.130283
1.0,1,15.132207
1.0,1,15.134297
1.0,1,15.136343
1.0,1,15.139211
1.0,1,15.140971
1.0,1,15.143566
1.0,1,15.14595
1.0,1,15.147696
1.0,1,15.149753
1.0,1,15.151718
1.0,1,15.153611
1.0,1,15.155497
1.0,1,15.157383
1.0,1,15.159196
1.0,1,15.161386
1.0,1,15.163548
1.0,1,15.165347
1.0,1,15.171268
1.0,1,15.173516
1.0,1,15.176089
1.0,1,15.178069
1.0,1,15.180551
1.0,1,15.182518
1.0,1,15.184495
1.0,1,15.186536
1.0,1,15.188487
1.0,1,15.190371
1.0,1,15.192253
1.0,1,15.19409
1.0,1,15.195967
1.0,1,15.197916
1.0,1,15.199848
1.0,1,15.201712
1.0,1,15.203581
1.0,1,15.205421
1.0,1,15.20799
1.0,1,15.210471
1.0,1,15.212843
1.0,1,15.215233
1.0,1,15.218713
1.0,1,15.220856
1.0,1,15.222966
1.0,1,15.225351
1.0,1,15.227539
1.0,1,15.22967
1.0,1,15.231409
1.0,1,15.233053
1.0,1,15.234658
1.0,1,15.236211
1.0,1,15.237898
1.0,1,15.239783
1.0,1,15.24162
1.0,1,15.243437
1.0,1,15.24527
1.0,1,15.247077
1.0,1,15.248909
1.0,1,15.250761
1.0,1,15.252549
1.0,1,15.254205
1.0,1,15.256075
1.0,1,15.257851
1.0,1,15.259702
1.0,1,15.261557
1.0,1,15.263365
1.0,1,15.265249
1.0,1,15.267018
1.0,1,15.268883
1.0,1,15.270689
1.0,1,15.272562
1.0,1,15.27438
1.0,1,15.276161
1.0,1,15.277937
1.0,1,15.27967
1.0,1,15.281443
1.0,1,15.283241
1.0,1,15.284912
1.0,1,15.28683
1.0,1,15.288636
1.0,1,15.290495
1.0,1,15.292395
1.0,1,15.294226
1.0,1,15.296045
1.0,1,15.297902
1.0,1,15.299787
1.0,1,15.301656
1.0,1,15.303465
1.0,1,15.305313
1.0,1,15.307124
1.0,1,15.308948
1.0,1,15.310714
1.0,1,15.312526
1.0,1,15.314233
1.0,1,15.315971
1.0,1,15.31776
1.0,1,15.319525
1.0,1,15.321269
1.0,1,15.322997
1.0,1,15.324696
1.0,1,15.326387
1.0,1,15.3281
1.0,1,15.329863
1.0,1,15.331648
1.0,1,15.33343
1.0,1,15.335291
1.0,1,15.337061
1.0,1,15.339128
1.0,1,15.341172
1.0,1,15.343132
1.0,1,15.345261
1.0,1,15.347639
1.0,1,15.350029
1.0,1,15.352237
1.0,1,15.354259
1.0,1,15.356287
1.0,1,15.358285
1.0,1,15.360174
1.0,1,15.361919
1.0,1,15.36376
1.0,1,15.365594
1.0,1,15.367422
1.0,1,15.369256
1.0,1,15.371095
1.0,1,15.372859
1.0,1,15.374651
1.0,1,15.37639
1.0,1,15.378162
1.0,1,15.379959
1.0,1,15.381976
1.0,1,15.383609
1.0,1,15.385556
1.0,1,15.387375
1.0,1,15.389197
1.0,1,15.390985
1.0,1,15.392821
1.0,1,15.394686
1.0,1,15.396504
1.0,1,15.398311
1.0,1,15.400137
1.0,1,15.401897
1.0,1,15.403656
1.0,1,15.405394
1.0,1,15.407175
1.0,1,15.409061
1.0,1,15.410851
1.0,1,15.412685
1.0,1,15.414468
1.0,1,15.416322
1.0,1,15.418152
1.0,1,15.419978
1.0,1,15.421786
1.0,1,15.423549
1.0,1,15.425413
1.0,1,15.427212
1.0,1,15.428998
1.0,1,15.430599
1.0,1,15.432396
1.0,1,15.434212
1.0,1,15.435959
1.0,1,15.437702
1.0,1,20.747479
1.0,1,20.749243
1.0,1,20.750843
1.0,1,20.752788
1.0,1,20.754448
1.0,1,20.75602
1.0,1,20.75742
1.0,1,20.759155
1.0,1,20.761078
1.0,1,20.763055
1.0,1,20.764827
1.0,1,20.766586
1.0,1,20.768292
1.0,1,20.770046
1.0,1,20.771475
1.0,1,20.773156
1.0,1,20.775105
1.0,1,20.776829
1.0,1,20.778613
1.0,1,20.780117
1.0,1,20.782045
1.0,1,20.783728
1.0,1,20.78552
1.0,1,20.787541
1.0,1,20.789295
1.0,1,20.791052
1.0,1,20.792531
1.0,1,20.794535
1.0,1,20.796292
1.0,1,20.798831
1.0,1,20.800728
1.0,1,20.802672
1.0,1,20.804678
1.0,1,20.806418
1.0,1,20.808083
1.0,1,20.810112
1.0,1,20.811952
1.0,1,20.813919
1.0,1,20.815932
1.0,1,20.818376
1.0,1,20.820279
1.0,1,20.822006
1.0,1,20.824036
1.0,1,20.826007
1.0,1,20.828082
1.0,1,20.830046
1.0,1,20.831975
1.0,1,20.833801
1.0,1,20.835552
1.0,1,20.837287
1.0,1,20.838994
1.0,1,20.840702
1.0,1,20.842603
1.0,1,20.844371
1.0,1,20.847221
1.0,1,20.849287
1.0,1,20.852005
1.0,1,20.854067
1.0,1,20.855959
1.0,1,20.857947
1.0,1,20.860068
1.0,1,20.862117
1.0,1,20.864121
1.0,1,20.866128
1.0,1,20.867954
1.0,1,20.869732
1.0,1,20.871559
1.0,1,20.873349
1.0,1,20.875064
1.0,1,20.876754
1.0,1,20.878409
1.0,1,20.880336
1.0,1,20.882253
1.0,1,20.884486
1.0,1,20.886299
1.0,1,20.888146
1.0,1,20.889982
1.0,1,20.891777
1.0,1,20.893588
1.0,1,20.895348
1.0,1,20.897111
1.0,1,20.898834
1.0,1,20.900623
1.0,1,20.902388
1.0,1,20.904122
1.0,1,20.905845
1.0,1,20.907522
1.0,1,20.909274
1.0,1,20.910987
1.0,1,20.912663
1.0,1,20.914344
1.0,1,20.916054
1.0,1,20.917962
1.0,1,20.919827
1.0,1,20.921598
1.0,1,20.923985
1.0,1,20.925807
1.0,1,20.927609
1.0,1,20.929717
1.0,1,20.931425
1.0,1,20.933106
1.0,1,20.934814
1.0,1,20.936478
1.0,1,20.938126
1.0,1,20.939873
1.0,1,20.941447
1.0,1,20.9432
1.0,1,20.944925
1.0,1,20.94658
1.0,1,20.948393
1.0,1,20.950095
1.0,1,20.951847
1.0,1,20.953557
1.0,1,20.955332
1.0,1,20.956901
1.0,1,20.958721
1.0,1,20.960405
1.0,1,20.962052
1.0,1,20.963765
1.0,1,20.965501
1.0,1,20.967236
1.0,1,20.968995
1.0,1,20.970814
1.0,1,20.972535
1.0,1,20.974282
1.0,1,20.975798
1.0,1,20.977481
1.0,1,20.979157
1.0,1,20.980994
1.0,1,20.982801
1.0,1,20.984541
1.0,1,20.986356
1.0,1,20.988344
1.0,1,20.990457
1.0,1,20.992573
1.0,1,20.994619
1.0,1,20.996477
1.0,1,20.998322
1.0,1,21.000238
1.0,1,21.002073
1.0,1,21.003735
1.0,1,21.005741
1.0,1,21.007562
1.0,1,21.009382
1.0,1,21.011163
1.0,1,21.013043
1.0,1,21.014832
1.0,1,21.016551
1.0,1,21.018301
1.0,1,21.020069
1.0,1,21.021938
1.0,1,21.023727
1.0,1,21.02557
1.0,1,21.027367
1.0,1,21.029273
1.0,1,21.031039
1.0,1,21.032784
1.0,1,21.034557
1.0,1,21.03632
1.0,1,21.038385
1.0,1,21.040407
1.0,1,21.042391
1.0,1,21.044442
1.0,1,21.046455
1.0,1,21.048276
1.0,1,21.050079
1.0,1,21.051879
1.0,1,21.053742
1.0,1,21.055538
1.0,1,21.057337
1.0,1,21.059119
1.0,1,21.060919
1.0,1,21.062756
1.0,1,21.064543
1.0,1,21.066286
1.0,1,21.068024
1.0,1,21.06983
1.0,1,21.071601
1.0,1,21.073146
1.0,1,21.074988
1.0,1,21.076785
1.0,1,21.07861
1.0,1,21.080443
1.0,1,21.082243
1.0,1,21.08398
1.0,1,21.085807
1.0,1,21.087542
1.0,1,21.08935
1.0,1,21.091127
1.0,1,21.092904
1.0,1,21.094693
1.0,1,21.096468
1.0,1,21.098251
1.0,1,21.099976
1.0,1,21.101815
1.0,1,21.103622
1.0,1,21.105435
1.0,1,21.107226
1.0,1,21.109048
1.0,1,21.110905
1.0,1,21.112743
1.0,1,21.114594
1.0,1,21.116394
1.0,1,21.118269
1.0,1,21.120104
1.0,1,21.121952
1.0,1,21.123746
1.0,1,21.125535
1.0,1,21.127399
1.0,1,21.129148
1.0,1,21.130867
1.0,1,21.132577
1.0,1,21.134353
1.0,1,21.136086
1.0,1,21.137938
1.0,1,21.139738
1.0,1,21.141584
1.0,1,21.143437
1.0,1,21.145301
1.0,1,21.147131
1.0,1,21.148926
1.0,1,21.150743
1.0,1,21.152571
1.0,1,21.154373
1.0,1,21.156135
1.0,1,21.15793
1.0,1,21.159718
1.0,1,21.161504
1.0,1,21.163278
1.0,1,21.16502
1.0,1,21.166788
1.0,1,21.168502
1.0,1,21.170229
1.0,1,21.171946
1.0,1,21.173718
1.0,1,21.175457
1.0,1,21.177201
1.0,1,21.178923
1.0,1,21.180607
1.0,1,21.182369
1.0,1,21.184143
1.0,1,21.185865
1.0,1,21.187588
1.0,1,21.189375
1.0,1,21.191369
1.0,1,21.193373
1.0,1,21.195107
1.0,1,21.196848
1.0,1,21.198665
1.0,1,21.20046
1.0,1,21.202332
1.0,1,21.204176
1.0,1,21.206032
1.0,1,21.207796
1.0,1,21.209581
1.0,1,21.211356
1.0,1,21.213172
1.0,1,21.214973
1.0,1,21.216766
1.0,1,21.218557
1.0,1,21.22027
1.0,1,21.22198
1.0,1,21.223675
1.0,1,21.225367
1.0,1,21.227114
1.0,1,21.228847
1.0,1,21.230611
1.0,1,21.232295
1.0,1,21.233985
1.0,1,21.235715
1.0,1,21.237458
1.0,1,21.239199
1.0,1,21.240968
1.0,1,21.242741
1.0,1,21.244541
1.0,1,21.246346
1.0,1,21.248188
1.0,1,21.250086
1.0,1,21.251965
1.0,1,21.253858
1.0,1,21.255772
1.0,1,21.257643
1.0,1,21.259424
1.0,1,21.261182
1.0,1,21.262914
1.0,1,21.264637
1.0,1,21.266416
1.0,1,21.268252
1.0,1,21.270093
1.0,1,21.272128
1.0,1,21.273955
1.0,1,21.275715
1.0,1,21.277457
1.0,1,21.27922
1.0,1,21.280986
1.0,1,21.282739
1.0,1,21.284562
1.0,1,21.286444
1.0,1,21.288272
1.0,1,21.290061
1.0,1,21.29191
1.0,1,21.293703
1.0,1,21.295537
1.0,1,21.297369
1.0,1,21.299198
1.0,1,21.30102
1.0,1,21.302866
1.0,1,21.304693
1.0,1,21.30654
1.0,1,21.30835
1.0,1,21.310189
1.0,1,21.312002
1.0,1,21.313842
1.0,1,21.315694
1.0,1,21.317531
1.0,1,21.319372
1.0,1,21.321151
1.0,1,21.322959
1.0,1,21.324726
1.0,1,21.32653
1.0,1,21.3283
1.0,1,21.330089
1.0,1,21.331858
1.0,1,21.33364
1.0,1,21.33548
1.0,1,21.337361
1.0,1,21.339194
1.0,1,21.340987
1.0,1,21.342884
1.0,1,21.34471
1.0,1,21.346473
1.0,1,21.348238
1.0,1,21.349982
1.0,1,21.351764
1.0,1,21.353528
1.0,1,21.35525
1.0,1,21.356967
1.0,1,21.358693
1.0,1,21.360403
1.0,1,21.362114
1.0,1,21.363912
1.0,1,21.3657
1.0,1,21.367552
1.0,1,21.369396
1.0,1,21.371238
1.0,1,21.373061
1.0,1,21.374951
1.0,1,21.376781
1.0,1,21.378607
1.0,1,21.38043
1.0,1,21.382229
1.0,1,21.38397
1.0,1,21.385726
1.0,1,21.387496
1.0,1,21.389301
1.0,1,21.391164
1.0,1,21.393008
1.0,1,21.394844
1.0,1,21.396655
1.0,1,21.398508
1.0,1,21.400339
1.0,1,21.402174
1.0,1,21.40401
1.0,1,21.405853
1.0,1,21.407689
1.0,1,21.40947
1.0,1,21.41124
1.0,1,21.412991
1.0,1,21.41476
1.0,1,21.416738
1.0,1,21.418596
1.0,1,21.420442
1.0,1,21.422299
1.0,1,21.424142
1.0,1,21.425995
1.0,1,21.427773
1.0,1,21.429614
1.0,1,21.431415
1.0,1,21.433249
1.0,1,21.435025
1.0,1,21.436754
1.0,1,21.438538
1.0,1,21.440274
1.0,1,21.441994
1.0,1,21.443675
1.0,1,21.44546
1.0,1,21.447252
1.0,1,21.449023
1.0,1,21.450808
1.0,1,21.452526
1.0,1,21.454349
1.0,1,21.456159
1.0,1,21.45798
1.0,1,21.459809
1.0,1,21.461638
1.0,1,21.463456
1.0,1,21.465265
1.0,1,21.467081
1.0,1,21.468925
1.0,1,21.470699
1.0,1,21.472426
1.0,1,21.474156
1.0,1,21.47593
1.0,1,21.477708
1.0,1,21.47955
1.0,1,21.481364
1.0,1,21.483173
1.0,1,21.484993
1.0,1,21.486835
1.0,1,21.488657
1.0,1,21.490498
1.0,1,21.492494
1.0,1,21.494397
1.0,1,21.496792
1.0,1,21.499847
1.0,1,21.501794
1.0,1,21.503802
1.0,1,21.505789
1.0,1,21.507693
1.0,1,21.509747
1.0,1,21.511975
1.0,1,21.513987
1.0,1,21.516186
1.0,1,21.518113
1.0,1,21.519988
1.0,1,21.521876
1.0,1,21.523741
1.0,1,21.525572
1.0,1,21.527337
1.0,1,21.529081
1.0,1,21.530813
1.0,1,21.532533
1.0,1,21.534314
1.0,1,21.536102
1.0,1,21.53787
1.0,1,21.539598
1.0,1,21.541375
1.0,1,21.543104
1.0,1,21.544818
1.0,1,21.546564
1.0,1,21.548431
1.0,1,21.550276
1.0,1,21.552069
1.0,1,21.553831
1.0,1,21.555637
1.0,1,21.557589
1.0,1,21.559636
1.0,1,21.561472
1.0,1,21.563319
1.0,1,21.565128
1.0,1,21.567006
1.0,1,21.56883
1.0,1,21.570655
1.0,1,21.572454
1.0,1,21.574229
1.0,1,21.576054
1.0,1,21.577844
1.0,1,21.579717
1.0,1,21.591952
1.0,1,21.594411
1.0,1,21.596273
1.0,1,21.598353
1.0,1,21.600643
1.0,1,21.602497
1.0,1,21.60424
1.0,1,21.605948
1.0,1,21.607625
1.0,1,21.609695
1.0,1,21.612113
1.0,1,21.614377
1.0,1,21.616527
1.0,1,21.619003
1.0,1,21.620988
1.0,1,21.623162
1.0,1,21.625159
1.0,1,21.627104
1.0,1,21.62906
1.0,1,21.630988
1.0,1,21.632555
1.0,1,21.634098
1.0,1,21.635653
1.0,1,21.637184
1.0,1,21.638817
1.0,1,21.640372
1.0,1,21.641926
1.0,1,21.643472
1.0,1,21.64502
1.0,1,21.646868
1.0,1,21.648265
1.0,1,21.649845
1.0,1,21.651447
1.0,1,21.65312
1.0,1,21.655128
1.0,1,21.657234
1.0,1,21.65925
1.0,1,21.661342
1.0,1,21.663548
1.0,1,21.665741
1.0,1,21.667765
1.0,1,21.669968
1.0,1,21.671905
1.0,1,21.673885
1.0,1,21.67582
1.0,1,21.677779
1.0,1,21.679499
1.0,1,21.681222
1.0,1,21.682961
1.0,1,21.684652
1.0,1,21.686364
1.0,1,21.68822
1.0,1,21.690037
1.0,1,21.691887
1.0,1,21.693729
1.0,1,21.695581
1.0,1,21.697392
1.0,1,21.699165
1.0,1,21.700909
1.0,1,21.702638
1.0,1,21.704384
1.0,1,21.706365
1.0,1,21.708392
1.0,1,21.710291
1.0,1,21.712328
1.0,1,21.714574
1.0,1,21.716872
1.0,1,21.718981
1.0,1,21.720806
1.0,1,21.722597
1.0,1,21.724339
1.0,1,21.726101
1.0,1,21.727912
1.0,1,21.729682
1.0,1,21.731639
1.0,1,21.733624
1.0,1,21.735678
1.0,1,21.737526
1.0,1,21.739387
1.0,1,21.74122
1.0,1,21.74302
1.0,1,21.744853
1.0,1,21.746704
1.0,1,21.748521
1.0,1,21.750346
1.0,1,21.752198
1.0,1,21.75399
1.0,1,21.755806
1.0,1,21.757558
1.0,1,21.759305
1.0,1,21.761185
1.0,1,21.763015
1.0,1,21.764849
1.0,1,21.766665
1.0,1,21.768619
1.0,1,21.770494
1.0,1,21.772337
1.0,1,21.774179
1.0,1,21.776073
1.0,1,21.777845
1.0,1,21.779632
1.0,1,21.78149
1.0,1,21.783276
1.0,1,21.785074
1.0,1,21.786863
1.0,1,21.788661
1.0,1,21.790446
1.0,1,21.792388
1.0,1,21.79427
1.0,1,21.796963
1.0,1,21.798877
1.0,1,21.800789
1.0,1,21.80253
1.0,1,21.804432
1.0,1,21.806368
1.0,1,21.808356
1.0,1,21.810326
1.0,1,21.812313
1.0,1,21.814336
1.0,1,21.816321
1.0,1,21.818365
1.0,1,21.820393
1.0,1,21.822393
1.0,1,21.824501
1.0,1,21.826577
1.0,1,21.82844
1.0,1,21.830508
1.0,1,21.832761
1.0,1,21.834629
1.0,1,21.836657
1.0,1,21.838588
1.0,1,21.84046
1.0,1,21.842244
1.0,1,21.843963
1.0,1,21.846048
1.0,1,21.848507
1.0,1,21.850817
1.0,1,21.85304
1.0,1,21.855213
1.0,1,21.85694
1.0,1,21.859066
1.0,1,21.861022
1.0,1,21.862975
1.0,1,21.865101
1.0,1,21.867084
1.0,1,21.869227
1.0,1,21.871305
1.0,1,21.873163
1.0,1,21.875001
1.0,1,21.876918
1.0,1,21.878847
1.0,1,21.880666
1.0,1,21.882488
1.0,1,21.884505
1.0,1,21.886233
1.0,1,21.887939
1.0,1,21.889685
1.0,1,21.891382
1.0,1,21.89312
1.0,1,21.894984
1.0,1,21.896825
1.0,1,21.898679
1.0,1,21.900493
1.0,1,21.902358
1.0,1,21.904283
1.0,1,21.906157
1.0,1,21.90799
1.0,1,21.909809
1.0,1,21.911619
1.0,1,21.913441
1.0,1,21.915627
1.0,1,21.917409
1.0,1,21.919223
1.0,1,21.92116
1.0,1,21.923046
1.0,1,21.924925
1.0,1,21.926809
1.0,1,21.928671
1.0,1,21.930526
1.0,1,21.932423
1.0,1,21.934246
1.0,1,21.93607
1.0,1,21.937921
1.0,1,21.939728
1.0,1,21.941599
1.0,1,21.943439
1.0,1,21.945286
1.0,1,21.947067
1.0,1,21.948856
1.0,1,21.950593
1.0,1,21.952291
1.0,1,21.954033
1.0,1,21.955767
1.0,1,21.95752
1.0,1,21.959265
1.0,1,21.961021
